Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,HoursMinutes,Time_weather,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 00:37:38.025000,GAS,10,0 days 00:01:53.143000,2.0,1.0,,,0 days 00:00:41.019000,0 days 00:00:45.932000,0 days 00:00:26.192000,0 days 00:36:25.871000,0 days 00:37:11.803000,0 days 00:37:37.995000,186.0,209.0,326.0,320.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:35:44.882000,2019-04-28 12:15:45.129,1,19.0,False,,False,True,0:37,0 days 00:37:46.934000,20.3,48.1,1013.9,False,42.4,221,0.6
0 days 00:39:26.450000,GAS,10,0 days 00:01:48.425000,3.0,1.0,,,0 days 00:00:38.855000,0 days 00:00:43.860000,0 days 00:00:25.710000,0 days 00:38:16.850000,0 days 00:39:00.710000,0 days 00:39:26.420000,198.0,204.0,320.0,316.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 00:37:38.025000,2019-04-28 12:17:38.272,1,18.0,False,,False,True,0:39,0 days 00:39:47.094000,20.3,49.5,1013.8,False,41.8,208,1.1
0 days 00:41:15.007000,GAS,10,0 days 00:01:48.557000,4.0,1.0,,,0 days 00:00:38.680000,0 days 00:00:44.791000,0 days 00:00:25.086000,0 days 00:40:05.100000,0 days 00:40:49.891000,0 days 00:41:14.977000,195.0,190.0,340.0,329.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 00:39:26.450000,2019-04-28 12:19:26.697,1,18.0,False,,False,True,0:41,0 days 00:41:46.580000,20.0,49.6,1013.9,False,41.8,218,1.7
0 days 00:43:07.745000,GAS,10,0 days 00:01:52.738000,5.0,1.0,,,0 days 00:00:39.638000,0 days 00:00:47.643000,0 days 00:00:25.457000,0 days 00:41:54.615000,0 days 00:42:42.258000,0 days 00:43:07.715000,172.0,185.0,337.0,325.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 00:41:15.007000,2019-04-28 12:21:15.254,1,15.0,False,,False,True,0:43,0 days 00:43:46.609000,20.1,50.8,1014.0,False,41.5,218,1.6
0 days 00:44:59.868000,GAS,10,0 days 00:01:52.123000,6.0,1.0,,,0 days 00:00:40.915000,0 days 00:00:45.790000,0 days 00:00:25.418000,0 days 00:43:48.630000,0 days 00:44:34.420000,0 days 00:44:59.838000,182.0,194.0,326.0,330.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 00:43:07.745000,2019-04-28 12:23:07.992,1,13.0,False,,False,True,0:44,0 days 00:44:46.701000,20.1,51.1,1013.9,False,41.3,104,1.4
0 days 00:46:48.978000,GAS,10,0 days 00:01:49.110000,7.0,1.0,,,0 days 00:00:39.209000,0 days 00:00:44.061000,0 days 00:00:25.840000,0 days 00:45:39.047000,0 days 00:46:23.108000,0 days 00:46:48.948000,201.0,210.0,312.0,312.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 00:44:59.868000,2019-04-28 12:25:00.115,1,12.0,False,,False,True,0:46,0 days 00:46:46.650000,20.1,51.3,1014.0,False,41.5,244,0.8
0 days 00:48:37.989000,GAS,10,0 days 00:01:49.011000,8.0,1.0,,,0 days 00:00:38.433000,0 days 00:00:44.054000,0 days 00:00:26.524000,0 days 00:47:27.381000,0 days 00:48:11.435000,0 days 00:48:37.959000,202.0,214.0,320.0,317.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 00:46:48.978000,2019-04-28 12:26:49.225,1,12.0,False,,False,True,0:48,0 days 00:48:46.677000,20.2,51.7,1014.0,False,41.3,219,0.9
0 days 00:50:29.927000,GAS,10,0 days 00:01:51.938000,9.0,1.0,,,0 days 00:00:39.875000,0 days 00:00:46.384000,0 days 00:00:25.679000,0 days 00:49:17.834000,0 days 00:50:04.218000,0 days 00:50:29.897000,176.0,192.0,333.0,328.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 00:48:37.989000,2019-04-28 12:28:38.236,1,12.0,False,,False,True,0:50,0 days 00:50:46.730000,20.0,53.3,1013.9,False,41.3,231,1.4
0 days 00:52:21.561000,GAS,10,0 days 00:01:51.634000,10.0,1.0,,,0 days 00:00:39.610000,0 days 00:00:46.067000,0 days 00:00:25.957000,0 days 00:51:09.507000,0 days 00:51:55.574000,0 days 00:52:21.531000,186.0,200.0,306.0,310.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 00:50:29.927000,2019-04-28 12:30:30.174,1,8.0,False,,False,True,0:52,0 days 00:52:46.736000,19.9,52.7,1013.9,False,41.1,206,0.8
0 days 00:54:09.671000,GAS,10,0 days 00:01:48.110000,11.0,1.0,,,0 days 00:00:38.551000,0 days 00:00:43.645000,0 days 00:00:25.914000,0 days 00:53:00.082000,0 days 00:53:43.727000,0 days 00:54:09.641000,203.0,213.0,308.0,311.0,True,MEDIUM,11.0,True,Red Bull Racing,0 days 00:52:21.561000,2019-04-28 12:32:21.808,1,7.0,False,,False,True,0:54,0 days 00:54:46.766000,19.8,52.1,1013.9,False,41.1,201,0.9
0 days 00:55:57.553000,GAS,10,0 days 00:01:47.882000,12.0,1.0,,,0 days 00:00:38.347000,0 days 00:00:43.758000,0 days 00:00:25.777000,0 days 00:54:47.988000,0 days 00:55:31.746000,0 days 00:55:57.523000,206.0,216.0,309.0,314.0,True,MEDIUM,12.0,True,Red Bull Racing,0 days 00:54:09.671000,2019-04-28 12:34:09.918,1,6.0,False,,False,True,0:55,0 days 00:55:46.780000,19.8,53.1,1013.8,False,41.0,19,1.4
0 days 00:57:45.099000,GAS,10,0 days 00:01:47.546000,13.0,1.0,,,0 days 00:00:38.300000,0 days 00:00:43.422000,0 days 00:00:25.824000,0 days 00:56:35.823000,0 days 00:57:19.245000,0 days 00:57:45.069000,207.0,215.0,314.0,312.0,True,MEDIUM,13.0,True,Red Bull Racing,0 days 00:55:57.553000,2019-04-28 12:35:57.800,1,6.0,False,,False,True,0:57,0 days 00:57:46.824000,19.5,55.0,1013.9,False,40.3,199,1.1
0 days 00:59:32.581000,GAS,10,0 days 00:01:47.482000,14.0,1.0,,,0 days 00:00:38.185000,0 days 00:00:43.347000,0 days 00:00:25.950000,0 days 00:58:23.254000,0 days 00:59:06.601000,0 days 00:59:32.551000,205.0,215.0,307.0,311.0,True,MEDIUM,14.0,True,Red Bull Racing,0 days 00:57:45.099000,2019-04-28 12:37:45.346,1,6.0,False,,False,True,0:59,0 days 00:59:46.837000,19.4,53.7,1013.8,False,40.2,1,0.8
0 days 01:01:20.600000,GAS,10,0 days 00:01:48.019000,15.0,1.0,,,0 days 00:00:38.602000,0 days 00:00:43.262000,0 days 00:00:26.155000,0 days 01:00:11.153000,0 days 01:00:54.415000,0 days 01:01:20.570000,,218.0,307.0,310.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 00:59:32.581000,2019-04-28 12:39:32.828,1,5.0,False,,False,True,1:01,0 days 01:01:46.897000,19.2,53.9,1013.8,False,40.1,14,1.2
0 days 01:03:08.179000,GAS,10,0 days 00:01:47.579000,16.0,1.0,,,0 days 00:00:38.345000,0 days 00:00:43.264000,0 days 00:00:25.970000,0 days 01:01:58.915000,0 days 01:02:42.179000,0 days 01:03:08.149000,206.0,211.0,306.0,311.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 01:01:20.600000,2019-04-28 12:41:20.847,1,5.0,False,,False,True,1:03,0 days 01:03:47.319000,18.9,54.4,1013.7,False,39.8,226,1.0
0 days 01:04:57.395000,GAS,10,0 days 00:01:49.216000,17.0,1.0,,,0 days 00:00:39.893000,0 days 00:00:43.638000,0 days 00:00:25.685000,0 days 01:03:48.042000,0 days 01:04:31.680000,0 days 01:04:57.365000,197.0,215.0,313.0,315.0,False,MEDIUM,17.0,True,Red Bull Racing,0 days 01:03:08.179000,2019-04-28 12:43:08.426,1,6.0,False,,False,True,1:04,0 days 01:04:47.226000,18.7,55.3,1013.8,False,39.9,209,1.1
0 days 01:06:44.965000,GAS,10,0 days 00:01:47.570000,18.0,1.0,,,0 days 00:00:38.199000,0 days 00:00:43.602000,0 days 00:00:25.769000,0 days 01:05:35.564000,0 days 01:06:19.166000,0 days 01:06:44.935000,202.0,214.0,314.0,313.0,False,MEDIUM,18.0,True,Red Bull Racing,0 days 01:04:57.395000,2019-04-28 12:44:57.642,1,6.0,False,,False,True,1:06,0 days 01:06:47.289000,18.8,55.7,1013.8,False,39.5,2,1.4
0 days 01:08:32.354000,GAS,10,0 days 00:01:47.389000,19.0,1.0,,,0 days 00:00:38.219000,0 days 00:00:43.399000,0 days 00:00:25.771000,0 days 01:07:23.154000,0 days 01:08:06.553000,0 days 01:08:32.324000,204.0,212.0,311.0,313.0,True,MEDIUM,19.0,True,Red Bull Racing,0 days 01:06:44.965000,2019-04-28 12:46:45.212,1,6.0,False,,False,True,1:08,0 days 01:08:46.965000,18.8,56.3,1013.8,False,39.1,186,1.2
0 days 01:10:19.373000,GAS,10,0 days 00:01:47.019000,20.0,1.0,,,0 days 00:00:38.004000,0 days 00:00:43.227000,0 days 00:00:25.788000,0 days 01:09:10.328000,0 days 01:09:53.555000,0 days 01:10:19.343000,206.0,217.0,314.0,313.0,True,MEDIUM,20.0,True,Red Bull Racing,0 days 01:08:32.354000,2019-04-28 12:48:32.601,1,6.0,False,,False,True,1:10,0 days 01:10:46.990000,18.6,57.4,1013.7,False,38.9,132,1.2
0 days 01:12:06.221000,GAS,10,0 days 00:01:46.848000,21.0,1.0,,,0 days 00:00:38.081000,0 days 00:00:42.983000,0 days 00:00:25.784000,0 days 01:10:57.424000,0 days 01:11:40.407000,0 days 01:12:06.191000,208.0,214.0,316.0,313.0,True,MEDIUM,21.0,True,Red Bull Racing,0 days 01:10:19.373000,2019-04-28 12:50:19.620,1,6.0,False,,False,True,1:12,0 days 01:12:47.018000,18.8,57.5,1013.8,False,39.0,237,1.5
0 days 01:13:53.185000,GAS,10,0 days 00:01:46.964000,22.0,1.0,,,0 days 00:00:37.940000,0 days 00:00:43.199000,0 days 00:00:25.825000,0 days 01:12:44.131000,0 days 01:13:27.330000,0 days 01:13:53.155000,,215.0,313.0,312.0,False,MEDIUM,22.0,True,Red Bull Racing,0 days 01:12:06.221000,2019-04-28 12:52:06.468,1,6.0,False,,False,True,1:13,0 days 01:13:47.032000,18.8,56.8,1013.8,False,39.1,240,1.8
0 days 01:15:40.283000,GAS,10,0 days 00:01:47.098000,23.0,1.0,,,0 days 00:00:38.041000,0 days 00:00:43.229000,0 days 00:00:25.828000,0 days 01:14:31.196000,0 days 01:15:14.425000,0 days 01:15:40.253000,210.0,220.0,313.0,312.0,False,MEDIUM,23.0,True,Red Bull Racing,0 days 01:13:53.185000,2019-04-28 12:53:53.432,1,6.0,False,,False,True,1:15,0 days 01:15:47.062000,18.7,56.9,1013.8,False,38.6,199,1.6
0 days 01:17:27.062000,GAS,10,0 days 00:01:46.779000,24.0,1.0,,,0 days 00:00:37.957000,0 days 00:00:43.032000,0 days 00:00:25.790000,0 days 01:16:18.210000,0 days 01:17:01.242000,0 days 01:17:27.032000,,217.0,316.0,312.0,True,MEDIUM,24.0,True,Red Bull Racing,0 days 01:15:40.283000,2019-04-28 12:55:40.530,1,6.0,False,,False,True,1:17,0 days 01:17:47.086000,19.0,56.2,1013.7,False,38.7,173,1.5
0 days 01:19:13.567000,GAS,10,0 days 00:01:46.505000,25.0,1.0,,,0 days 00:00:37.834000,0 days 00:00:43.095000,0 days 00:00:25.576000,0 days 01:18:04.866000,0 days 01:18:47.961000,0 days 01:19:13.537000,216.0,223.0,322.0,316.0,True,MEDIUM,25.0,True,Red Bull Racing,0 days 01:17:27.062000,2019-04-28 12:57:27.309,1,6.0,False,,False,True,1:19,0 days 01:19:47.117000,18.9,53.3,1013.8,False,38.6,210,1.7
0 days 01:21:00.672000,GAS,10,0 days 00:01:47.105000,26.0,1.0,,,0 days 00:00:38.488000,0 days 00:00:42.885000,0 days 00:00:25.732000,0 days 01:19:52.025000,0 days 01:20:34.910000,0 days 01:21:00.642000,217.0,215.0,311.0,313.0,False,MEDIUM,26.0,True,Red Bull Racing,0 days 01:19:13.567000,2019-04-28 12:59:13.814,1,6.0,False,,False,True,1:21,0 days 01:21:47.159000,19.4,52.4,1013.8,False,38.5,207,1.9
0 days 01:22:46.814000,GAS,10,0 days 00:01:46.142000,27.0,1.0,,,0 days 00:00:37.658000,0 days 00:00:42.877000,0 days 00:00:25.607000,0 days 01:21:38.300000,0 days 01:22:21.177000,0 days 01:22:46.784000,,216.0,312.0,313.0,True,MEDIUM,27.0,True,Red Bull Racing,0 days 01:21:00.672000,2019-04-28 13:01:00.919,1,6.0,False,,False,True,1:22,0 days 01:22:47.174000,19.5,52.2,1013.7,False,38.5,194,1.8
0 days 01:24:32.964000,GAS,10,0 days 00:01:46.150000,28.0,1.0,,,0 days 00:00:37.663000,0 days 00:00:42.891000,0 days 00:00:25.596000,0 days 01:23:24.447000,0 days 01:24:07.338000,0 days 01:24:32.934000,209.0,219.0,316.0,315.0,False,MEDIUM,28.0,True,Red Bull Racing,0 days 01:22:46.814000,2019-04-28 13:02:47.061,1,6.0,False,,False,True,1:24,0 days 01:24:47.189000,19.7,51.6,1013.7,False,38.4,256,1.7
0 days 01:26:19.474000,GAS,10,0 days 00:01:46.510000,29.0,1.0,,,0 days 00:00:37.805000,0 days 00:00:43.212000,0 days 00:00:25.493000,0 days 01:25:10.739000,0 days 01:25:53.951000,0 days 01:26:19.444000,212.0,216.0,320.0,317.0,False,MEDIUM,29.0,True,Red Bull Racing,0 days 01:24:32.964000,2019-04-28 13:04:33.211,1,6.0,False,,False,True,1:26,0 days 01:26:47.214000,19.7,52.3,1013.7,False,38.1,222,1.5
0 days 01:28:06.607000,GAS,10,0 days 00:01:47.133000,30.0,1.0,,,0 days 00:00:38.285000,0 days 00:00:43.059000,0 days 00:00:25.789000,0 days 01:26:57.729000,0 days 01:27:40.788000,0 days 01:28:06.577000,213.0,219.0,310.0,311.0,False,MEDIUM,30.0,True,Red Bull Racing,0 days 01:26:19.474000,2019-04-28 13:06:19.721,1,6.0,False,,False,True,1:28,0 days 01:28:47.240000,19.3,53.3,1013.7,False,37.9,202,1.7
0 days 01:29:53.054000,GAS,10,0 days 00:01:46.447000,31.0,1.0,,,0 days 00:00:37.727000,0 days 00:00:43.074000,0 days 00:00:25.646000,0 days 01:28:44.304000,0 days 01:29:27.378000,0 days 01:29:53.024000,212.0,217.0,311.0,313.0,False,MEDIUM,31.0,True,Red Bull Racing,0 days 01:28:06.607000,2019-04-28 13:08:06.854,12,6.0,False,,False,True,1:29,0 days 01:29:47.253000,19.4,52.6,1013.7,False,37.9,214,1.2
0 days 01:31:39.093000,GAS,10,0 days 00:01:46.039000,32.0,1.0,,,0 days 00:00:37.680000,0 days 00:00:42.823000,0 days 00:00:25.536000,0 days 01:30:30.704000,0 days 01:31:13.527000,0 days 01:31:39.063000,216.0,223.0,314.0,314.0,True,MEDIUM,32.0,True,Red Bull Racing,0 days 01:29:53.054000,2019-04-28 13:09:53.301,21,6.0,False,,False,True,1:31,0 days 01:31:47.709000,19.7,52.7,1013.7,False,37.7,212,1.8
0 days 01:33:25.025000,GAS,10,0 days 00:01:45.932000,33.0,1.0,,,0 days 00:00:37.598000,0 days 00:00:42.744000,0 days 00:00:25.590000,0 days 01:32:16.661000,0 days 01:32:59.405000,0 days 01:33:24.995000,,226.0,313.0,314.0,True,MEDIUM,33.0,True,Red Bull Racing,0 days 01:31:39.093000,2019-04-28 13:11:39.340,12,6.0,False,,False,True,1:33,0 days 01:33:47.614000,19.5,52.9,1013.7,False,37.5,0,1.5
0 days 01:35:10.737000,GAS,10,0 days 00:01:45.712000,34.0,1.0,,,0 days 00:00:37.533000,0 days 00:00:42.640000,0 days 00:00:25.539000,0 days 01:34:02.528000,0 days 01:34:45.168000,0 days 01:35:10.707000,214.0,219.0,314.0,314.0,True,MEDIUM,34.0,True,Red Bull Racing,0 days 01:33:25.025000,2019-04-28 13:13:25.272,1,6.0,False,,False,True,1:35,0 days 01:35:47.693000,19.7,52.2,1013.6,False,37.6,179,1.2
0 days 01:36:58.211000,GAS,10,0 days 00:01:47.474000,35.0,1.0,,,0 days 00:00:38.803000,0 days 00:00:43.112000,0 days 00:00:25.559000,0 days 01:35:49.510000,0 days 01:36:32.622000,0 days 01:36:58.181000,213.0,224.0,317.0,313.0,False,MEDIUM,35.0,True,Red Bull Racing,0 days 01:35:10.737000,2019-04-28 13:15:10.984,1,5.0,False,,False,True,1:36,0 days 01:36:47.871000,19.6,52.5,1013.6,False,37.4,171,1.4
0 days 01:38:46.202000,GAS,10,0 days 00:01:47.991000,36.0,1.0,,,0 days 00:00:39.244000,0 days 00:00:43.299000,0 days 00:00:25.448000,0 days 01:37:37.425000,0 days 01:38:20.724000,0 days 01:38:46.172000,205.0,216.0,319.0,317.0,False,MEDIUM,36.0,True,Red Bull Racing,0 days 01:36:58.211000,2019-04-28 13:16:58.458,1,6.0,False,,False,True,1:38,0 days 01:38:47.379000,19.5,52.6,1013.7,False,37.5,207,1.5
0 days 01:40:32.406000,GAS,10,0 days 00:01:46.204000,37.0,1.0,,,0 days 00:00:37.697000,0 days 00:00:43.072000,0 days 00:00:25.435000,0 days 01:39:23.869000,0 days 01:40:06.941000,0 days 01:40:32.376000,200.0,220.0,318.0,315.0,False,MEDIUM,37.0,True,Red Bull Racing,0 days 01:38:46.202000,2019-04-28 13:18:46.449,1,6.0,False,,False,True,1:40,0 days 01:40:47.406000,19.4,52.6,1013.7,False,37.4,236,1.1
0 days 01:42:18.789000,GAS,10,0 days 00:01:46.383000,38.0,1.0,,,0 days 00:00:37.813000,0 days 00:00:43.107000,0 days 00:00:25.463000,0 days 01:41:10.189000,0 days 01:41:53.296000,0 days 01:42:18.759000,208.0,214.0,316.0,318.0,False,MEDIUM,38.0,True,Red Bull Racing,0 days 01:40:32.406000,2019-04-28 13:20:32.653,1,6.0,False,,False,True,1:42,0 days 01:42:47.436000,19.6,52.9,1013.6,False,37.3,255,1.7
0 days 00:37:22.258000,PER,11,0 days 00:01:50.157000,2.0,1.0,,,0 days 00:00:39.778000,0 days 00:00:44.735000,0 days 00:00:25.644000,0 days 00:36:11.830000,0 days 00:36:56.565000,0 days 00:37:22.209000,192.0,194.0,320.0,320.0,True,SOFT,5.0,False,Racing Point,0 days 00:35:32.101000,2019-04-28 12:15:32.348,1,4.0,False,,False,True,0:37,0 days 00:37:46.934000,20.3,48.1,1013.9,False,42.4,221,0.6
0 days 00:39:11.947000,PER,11,0 days 00:01:49.689000,3.0,1.0,,,0 days 00:00:39.444000,0 days 00:00:44.363000,0 days 00:00:25.882000,0 days 00:38:01.653000,0 days 00:38:46.016000,0 days 00:39:11.898000,198.0,204.0,313.0,318.0,True,SOFT,6.0,False,Racing Point,0 days 00:37:22.258000,2019-04-28 12:17:22.505,1,4.0,False,,False,True,0:39,0 days 00:39:47.094000,20.3,49.5,1013.8,False,41.8,208,1.1
0 days 00:41:01.370000,PER,11,0 days 00:01:49.423000,4.0,1.0,,,0 days 00:00:39.119000,0 days 00:00:44.574000,0 days 00:00:25.730000,0 days 00:39:51.017000,0 days 00:40:35.591000,0 days 00:41:01.321000,192.0,218.0,307.0,318.0,True,SOFT,7.0,False,Racing Point,0 days 00:39:11.947000,2019-04-28 12:19:12.194,1,4.0,False,,False,True,0:41,0 days 00:41:46.580000,20.0,49.6,1013.9,False,41.8,218,1.7
0 days 00:42:51.148000,PER,11,0 days 00:01:49.778000,5.0,1.0,,,0 days 00:00:39.196000,0 days 00:00:44.759000,0 days 00:00:25.823000,0 days 00:41:40.517000,0 days 00:42:25.276000,0 days 00:42:51.099000,205.0,207.0,322.0,317.0,False,SOFT,8.0,False,Racing Point,0 days 00:41:01.370000,2019-04-28 12:21:01.617,1,4.0,False,,False,True,0:42,0 days 00:42:46.594000,20.1,50.4,1013.8,False,41.7,260,0.8
0 days 00:44:43.716000,PER,11,0 days 00:01:52.568000,6.0,1.0,,,0 days 00:00:40.526000,0 days 00:00:46.036000,0 days 00:00:26.006000,0 days 00:43:31.625000,0 days 00:44:17.661000,0 days 00:44:43.667000,180.0,197.0,311.0,318.0,False,SOFT,9.0,False,Racing Point,0 days 00:42:51.148000,2019-04-28 12:22:51.395,1,6.0,False,,False,True,0:44,0 days 00:44:46.701000,20.1,51.1,1013.9,False,41.3,104,1.4
0 days 00:46:35.296000,PER,11,0 days 00:01:51.580000,7.0,1.0,,,0 days 00:00:39.995000,0 days 00:00:45.643000,0 days 00:00:25.942000,0 days 00:45:23.662000,0 days 00:46:09.305000,0 days 00:46:35.247000,193.0,204.0,311.0,317.0,False,SOFT,10.0,False,Racing Point,0 days 00:44:43.716000,2019-04-28 12:24:43.963,1,6.0,False,,False,True,0:46,0 days 00:46:46.650000,20.1,51.3,1014.0,False,41.5,244,0.8
0 days 00:48:27.132000,PER,11,0 days 00:01:51.836000,8.0,1.0,,,0 days 00:00:39.929000,0 days 00:00:45.663000,0 days 00:00:26.244000,0 days 00:47:15.176000,0 days 00:48:00.839000,0 days 00:48:27.083000,185.0,207.0,304.0,314.0,False,SOFT,11.0,False,Racing Point,0 days 00:46:35.296000,2019-04-28 12:26:35.543,1,6.0,False,,False,True,0:48,0 days 00:48:46.677000,20.2,51.7,1014.0,False,41.3,219,0.9
0 days 00:50:18.149000,PER,11,0 days 00:01:51.017000,9.0,1.0,,,0 days 00:00:39.640000,0 days 00:00:45.377000,0 days 00:00:26,0 days 00:49:06.723000,0 days 00:49:52.100000,0 days 00:50:18.100000,197.0,211.0,314.0,314.0,False,SOFT,12.0,False,Racing Point,0 days 00:48:27.132000,2019-04-28 12:28:27.379,1,6.0,False,,False,True,0:50,0 days 00:50:46.730000,20.0,53.3,1013.9,False,41.3,231,1.4
0 days 00:56:12.229000,PER,11,0 days 00:01:51.667000,12.0,2.0,,,0 days 00:00:39.036000,0 days 00:00:46.999000,0 days 00:00:25.632000,0 days 00:54:59.549000,0 days 00:55:46.548000,0 days 00:56:12.180000,177.0,193.0,334.0,324.0,False,MEDIUM,2.0,True,Racing Point,0 days 00:54:20.562000,2019-04-28 12:34:20.809,1,9.0,False,,False,True,0:56,0 days 00:56:46.792000,19.6,53.8,1013.9,False,41.0,0,0.8
0 days 00:57:59.955000,PER,11,0 days 00:01:47.726000,13.0,2.0,,,0 days 00:00:38.331000,0 days 00:00:43.763000,0 days 00:00:25.632000,0 days 00:56:50.511000,0 days 00:57:34.274000,0 days 00:57:59.906000,201.0,203.0,311.0,318.0,True,MEDIUM,3.0,True,Racing Point,0 days 00:56:12.229000,2019-04-28 12:36:12.476,1,8.0,False,,False,True,0:57,0 days 00:57:46.824000,19.5,55.0,1013.9,False,40.3,199,1.1
0 days 00:59:47.804000,PER,11,0 days 00:01:47.849000,14.0,2.0,,,0 days 00:00:38.593000,0 days 00:00:43.952000,0 days 00:00:25.304000,0 days 00:58:38.499000,0 days 00:59:22.451000,0 days 00:59:47.755000,189.0,207.0,335.0,321.0,False,MEDIUM,4.0,True,Racing Point,0 days 00:57:59.955000,2019-04-28 12:38:00.202,1,7.0,False,,False,True,0:59,0 days 00:59:46.837000,19.4,53.7,1013.8,False,40.2,1,0.8
0 days 01:01:35.876000,PER,11,0 days 00:01:48.072000,15.0,2.0,,,0 days 00:00:38.300000,0 days 00:00:43.939000,0 days 00:00:25.833000,0 days 01:00:26.055000,0 days 01:01:09.994000,0 days 01:01:35.827000,198.0,209.0,306.0,315.0,False,MEDIUM,5.0,True,Racing Point,0 days 00:59:47.804000,2019-04-28 12:39:48.051,1,7.0,False,,False,True,1:01,0 days 01:01:46.897000,19.2,53.9,1013.8,False,40.1,14,1.2
0 days 01:03:24.296000,PER,11,0 days 00:01:48.420000,16.0,2.0,,,0 days 00:00:38.683000,0 days 00:00:43.958000,0 days 00:00:25.779000,0 days 01:02:14.510000,0 days 01:02:58.468000,0 days 01:03:24.247000,194.0,214.0,306.0,316.0,False,MEDIUM,6.0,True,Racing Point,0 days 01:01:35.876000,2019-04-28 12:41:36.123,1,7.0,False,,False,True,1:03,0 days 01:03:47.319000,18.9,54.4,1013.7,False,39.8,226,1.0
0 days 01:05:12.137000,PER,11,0 days 00:01:47.841000,17.0,2.0,,,0 days 00:00:38.379000,0 days 00:00:43.706000,0 days 00:00:25.756000,0 days 01:04:02.626000,0 days 01:04:46.332000,0 days 01:05:12.088000,199.0,216.0,307.0,316.0,False,MEDIUM,7.0,True,Racing Point,0 days 01:03:24.296000,2019-04-28 12:43:24.543,1,7.0,False,,False,True,1:05,0 days 01:05:47.428000,18.9,55.2,1013.8,False,39.6,270,1.5
0 days 01:06:59.708000,PER,11,0 days 00:01:47.571000,18.0,2.0,,,0 days 00:00:38.198000,0 days 00:00:43.648000,0 days 00:00:25.725000,0 days 01:05:50.286000,0 days 01:06:33.934000,0 days 01:06:59.659000,198.0,216.0,307.0,315.0,True,MEDIUM,8.0,True,Racing Point,0 days 01:05:12.137000,2019-04-28 12:45:12.384,1,7.0,False,,False,True,1:06,0 days 01:06:47.289000,18.8,55.7,1013.8,False,39.5,2,1.4
0 days 01:08:47.192000,PER,11,0 days 00:01:47.484000,19.0,2.0,,,0 days 00:00:38.319000,0 days 00:00:43.575000,0 days 00:00:25.590000,0 days 01:07:37.978000,0 days 01:08:21.553000,0 days 01:08:47.143000,203.0,218.0,307.0,315.0,True,MEDIUM,9.0,True,Racing Point,0 days 01:06:59.708000,2019-04-28 12:46:59.955,1,7.0,False,,False,True,1:08,0 days 01:08:46.965000,18.8,56.3,1013.8,False,39.1,186,1.2
0 days 01:10:34.647000,PER,11,0 days 00:01:47.455000,20.0,2.0,,,0 days 00:00:38.243000,0 days 00:00:43.545000,0 days 00:00:25.667000,0 days 01:09:25.386000,0 days 01:10:08.931000,0 days 01:10:34.598000,195.0,212.0,310.0,315.0,True,MEDIUM,10.0,True,Racing Point,0 days 01:08:47.192000,2019-04-28 12:48:47.439,1,7.0,False,,False,True,1:10,0 days 01:10:46.990000,18.6,57.4,1013.7,False,38.9,132,1.2
0 days 01:12:22.003000,PER,11,0 days 00:01:47.356000,21.0,2.0,,,0 days 00:00:38.201000,0 days 00:00:43.435000,0 days 00:00:25.720000,0 days 01:11:12.799000,0 days 01:11:56.234000,0 days 01:12:21.954000,202.0,212.0,310.0,315.0,True,MEDIUM,11.0,True,Racing Point,0 days 01:10:34.647000,2019-04-28 12:50:34.894,1,7.0,False,,False,True,1:12,0 days 01:12:47.018000,18.8,57.5,1013.8,False,39.0,237,1.5
0 days 01:14:09.707000,PER,11,0 days 00:01:47.704000,22.0,2.0,,,0 days 00:00:38.383000,0 days 00:00:43.620000,0 days 00:00:25.701000,0 days 01:13:00.337000,0 days 01:13:43.957000,0 days 01:14:09.658000,198.0,217.0,309.0,316.0,False,MEDIUM,12.0,True,Racing Point,0 days 01:12:22.003000,2019-04-28 12:52:22.250,1,7.0,False,,False,True,1:14,0 days 01:14:47.044000,18.9,57.4,1013.8,False,39.1,238,1.8
0 days 01:15:57.487000,PER,11,0 days 00:01:47.780000,23.0,2.0,,,0 days 00:00:38.421000,0 days 00:00:43.720000,0 days 00:00:25.639000,0 days 01:14:48.079000,0 days 01:15:31.799000,0 days 01:15:57.438000,197.0,214.0,317.0,316.0,False,MEDIUM,13.0,True,Racing Point,0 days 01:14:09.707000,2019-04-28 12:54:09.954,1,7.0,False,,False,True,1:15,0 days 01:15:47.062000,18.7,56.9,1013.8,False,38.6,199,1.6
