Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,HoursMinutes,Time_weather,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 01:00:00.512000,VER,1,0 days 00:01:49.632000,2.0,1.0,,,0 days 00:00:39.449000,0 days 00:00:44.481000,0 days 00:00:25.702000,0 days 00:58:50.309000,0 days 00:59:34.790000,0 days 01:00:00.492000,194.0,209.0,323.0,319.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:58:10.880000,2024-09-15 11:06:06.655,1,5.0,False,,False,True,1:00,0 days 01:00:26.198000,26.7,40.0,1017.4,False,45.7,0,2.4
0 days 01:01:49.642000,VER,1,0 days 00:01:49.130000,3.0,1.0,,,0 days 00:00:39.118000,0 days 00:00:44.415000,0 days 00:00:25.597000,0 days 01:00:39.610000,0 days 01:01:24.025000,0 days 01:01:49.622000,191.0,206.0,318.0,321.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:00:00.512000,2024-09-15 11:07:56.287,1,5.0,False,,False,True,1:01,0 days 01:01:26.193000,26.9,37.0,1017.7,False,45.7,65,1.0
0 days 01:03:39.250000,VER,1,0 days 00:01:49.608000,4.0,1.0,,,0 days 00:00:39.046000,0 days 00:00:44.387000,0 days 00:00:26.175000,0 days 01:02:28.668000,0 days 01:03:13.055000,0 days 01:03:39.230000,200.0,210.0,317.0,321.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 01:01:49.642000,2024-09-15 11:09:45.417,1,5.0,False,,False,True,1:03,0 days 01:03:26.202000,26.8,37.0,1017.5,False,44.9,116,1.5
0 days 01:05:28.495000,VER,1,0 days 00:01:49.245000,5.0,1.0,,,0 days 00:00:39.312000,0 days 00:00:44.211000,0 days 00:00:25.722000,0 days 01:04:18.542000,0 days 01:05:02.753000,0 days 01:05:28.475000,199.0,205.0,320.0,320.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:03:39.250000,2024-09-15 11:11:35.025,1,5.0,False,,False,True,1:05,0 days 01:05:26.257000,26.4,39.0,1017.6,False,44.5,87,1.7
0 days 01:07:17.290000,VER,1,0 days 00:01:48.795000,6.0,1.0,,,0 days 00:00:38.883000,0 days 00:00:44.254000,0 days 00:00:25.658000,0 days 01:06:07.358000,0 days 01:06:51.612000,0 days 01:07:17.270000,,211.0,320.0,318.0,True,MEDIUM,6.0,True,Red Bull Racing,0 days 01:05:28.495000,2024-09-15 11:13:24.270,1,5.0,False,,False,True,1:07,0 days 01:07:26.203000,26.5,39.0,1017.7,False,44.9,82,2.4
0 days 01:09:06.087000,VER,1,0 days 00:01:48.797000,7.0,1.0,,,0 days 00:00:38.936000,0 days 00:00:44.131000,0 days 00:00:25.730000,0 days 01:07:56.206000,0 days 01:08:40.337000,0 days 01:09:06.067000,197.0,214.0,319.0,319.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:07:17.290000,2024-09-15 11:15:13.065,1,5.0,False,,False,True,1:09,0 days 01:09:26.209000,26.2,40.0,1017.6,False,44.7,0,1.8
0 days 01:10:54.730000,VER,1,0 days 00:01:48.643000,8.0,1.0,,,0 days 00:00:38.880000,0 days 00:00:44.103000,0 days 00:00:25.660000,0 days 01:09:44.947000,0 days 01:10:29.050000,0 days 01:10:54.710000,201.0,215.0,320.0,318.0,True,MEDIUM,8.0,True,Red Bull Racing,0 days 01:09:06.087000,2024-09-15 11:17:01.862,1,5.0,False,,False,True,1:10,0 days 01:10:26.218000,26.3,40.0,1017.7,False,44.7,97,0.9
0 days 01:12:43.178000,VER,1,0 days 00:01:48.448000,9.0,1.0,,,0 days 00:00:38.680000,0 days 00:00:44.085000,0 days 00:00:25.683000,0 days 01:11:33.390000,0 days 01:12:17.475000,0 days 01:12:43.158000,207.0,209.0,319.0,318.0,True,MEDIUM,9.0,True,Red Bull Racing,0 days 01:10:54.730000,2024-09-15 11:18:50.505,1,5.0,False,,False,True,1:12,0 days 01:12:26.213000,26.5,40.0,1017.7,False,44.7,104,0.9
0 days 01:14:32.626000,VER,1,0 days 00:01:49.448000,10.0,1.0,,,0 days 00:00:38.989000,0 days 00:00:44.635000,0 days 00:00:25.824000,0 days 01:13:22.147000,0 days 01:14:06.782000,0 days 01:14:32.606000,200.0,208.0,318.0,317.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 01:12:43.178000,2024-09-15 11:20:38.953,1,5.0,False,,False,True,1:14,0 days 01:14:26.295000,26.8,37.0,1017.6,False,44.7,61,2.2
0 days 01:16:22.271000,VER,1,0 days 00:01:49.645000,11.0,1.0,,,0 days 00:00:39.235000,0 days 00:00:44.447000,0 days 00:00:25.963000,0 days 01:15:11.841000,0 days 01:15:56.288000,0 days 01:16:22.251000,198.0,213.0,314.0,318.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 01:14:32.626000,2024-09-15 11:22:28.401,1,5.0,False,,False,True,1:16,0 days 01:16:26.256000,26.8,36.0,1017.8,False,44.7,59,1.1
0 days 01:22:11.537000,VER,1,0 days 00:01:48.269000,14.0,2.0,,,0 days 00:00:38.439000,0 days 00:00:44.264000,0 days 00:00:25.566000,0 days 01:21:01.687000,0 days 01:21:45.951000,0 days 01:22:11.517000,194.0,197.0,340.0,322.0,True,HARD,2.0,True,Red Bull Racing,0 days 01:20:23.268000,2024-09-15 11:28:19.043,1,8.0,False,,False,True,1:22,0 days 01:22:26.258000,26.8,37.0,1017.6,False,44.1,137,2.9
0 days 01:23:59.349000,VER,1,0 days 00:01:47.812000,15.0,2.0,,,0 days 00:00:38.535000,0 days 00:00:43.701000,0 days 00:00:25.576000,0 days 01:22:50.052000,0 days 01:23:33.753000,0 days 01:23:59.329000,196.0,214.0,341.0,322.0,True,HARD,3.0,True,Red Bull Racing,0 days 01:22:11.537000,2024-09-15 11:30:07.312,1,7.0,False,,False,True,1:23,0 days 01:23:26.256000,26.5,37.0,1017.6,False,44.1,60,2.3
0 days 01:25:47.481000,VER,1,0 days 00:01:48.132000,16.0,2.0,,,0 days 00:00:38.592000,0 days 00:00:43.793000,0 days 00:00:25.747000,0 days 01:24:37.921000,0 days 01:25:21.714000,0 days 01:25:47.461000,197.0,215.0,320.0,315.0,False,HARD,4.0,True,Red Bull Racing,0 days 01:23:59.349000,2024-09-15 11:31:55.124,1,7.0,False,,False,True,1:25,0 days 01:25:26.258000,26.5,36.0,1017.6,False,44.0,291,1.5
0 days 01:27:35.199000,VER,1,0 days 00:01:47.718000,17.0,2.0,,,0 days 00:00:38.533000,0 days 00:00:43.611000,0 days 00:00:25.574000,0 days 01:26:25.994000,0 days 01:27:09.605000,0 days 01:27:35.179000,198.0,214.0,321.0,319.0,True,HARD,5.0,True,Red Bull Racing,0 days 01:25:47.481000,2024-09-15 11:33:43.256,1,7.0,False,,False,True,1:27,0 days 01:27:26.262000,26.5,36.0,1017.6,False,43.8,146,1.2
0 days 01:29:23.660000,VER,1,0 days 00:01:48.461000,18.0,2.0,,,0 days 00:00:38.920000,0 days 00:00:43.974000,0 days 00:00:25.567000,0 days 01:28:14.099000,0 days 01:28:58.073000,0 days 01:29:23.640000,195.0,204.0,325.0,321.0,False,HARD,6.0,True,Red Bull Racing,0 days 01:27:35.199000,2024-09-15 11:35:30.974,1,7.0,False,,False,True,1:29,0 days 01:29:26.279000,26.4,36.0,1017.6,False,44.0,194,1.7
0 days 01:31:11.550000,VER,1,0 days 00:01:47.890000,19.0,2.0,,,0 days 00:00:38.710000,0 days 00:00:43.742000,0 days 00:00:25.438000,0 days 01:30:02.350000,0 days 01:30:46.092000,0 days 01:31:11.530000,188.0,212.0,325.0,322.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:29:23.660000,2024-09-15 11:37:19.435,1,7.0,False,,False,True,1:31,0 days 01:31:26.287000,26.5,36.0,1017.6,False,43.9,266,1.2
0 days 01:32:59.440000,VER,1,0 days 00:01:47.890000,20.0,2.0,,,0 days 00:00:38.650000,0 days 00:00:44.008000,0 days 00:00:25.232000,0 days 01:31:50.180000,0 days 01:32:34.188000,0 days 01:32:59.420000,191.0,208.0,344.0,321.0,False,HARD,8.0,True,Red Bull Racing,0 days 01:31:11.550000,2024-09-15 11:39:07.325,1,7.0,False,,False,True,1:32,0 days 01:32:26.355000,26.6,36.0,1017.6,False,44.1,6,0.9
0 days 01:34:47.343000,VER,1,0 days 00:01:47.903000,21.0,2.0,,,0 days 00:00:38.580000,0 days 00:00:44.121000,0 days 00:00:25.202000,0 days 01:33:38,0 days 01:34:22.121000,0 days 01:34:47.323000,189.0,202.0,347.0,323.0,False,HARD,9.0,True,Red Bull Racing,0 days 01:32:59.440000,2024-09-15 11:40:55.215,1,7.0,False,,False,True,1:34,0 days 01:34:26.320000,27.1,35.0,1017.5,False,44.4,78,1.9
0 days 01:36:36.022000,VER,1,0 days 00:01:48.679000,22.0,2.0,,,0 days 00:00:39.023000,0 days 00:00:44.433000,0 days 00:00:25.223000,0 days 01:35:26.346000,0 days 01:36:10.779000,0 days 01:36:36.002000,188.0,210.0,345.0,322.0,False,HARD,10.0,True,Red Bull Racing,0 days 01:34:47.343000,2024-09-15 11:42:43.118,1,7.0,False,,False,True,1:36,0 days 01:36:26.359000,27.0,36.0,1017.6,False,43.4,75,1.7
0 days 01:38:24.930000,VER,1,0 days 00:01:48.908000,23.0,2.0,,,0 days 00:00:39.175000,0 days 00:00:44.610000,0 days 00:00:25.123000,0 days 01:37:15.177000,0 days 01:37:59.787000,0 days 01:38:24.910000,189.0,211.0,352.0,325.0,False,HARD,11.0,True,Red Bull Racing,0 days 01:36:36.022000,2024-09-15 11:44:31.797,1,7.0,False,,False,True,1:38,0 days 01:38:26.356000,26.9,36.0,1017.7,False,44.1,107,2.5
0 days 01:40:15.532000,VER,1,0 days 00:01:50.602000,24.0,2.0,,,0 days 00:00:40.346000,0 days 00:00:44.783000,0 days 00:00:25.473000,0 days 01:39:05.256000,0 days 01:39:50.039000,0 days 01:40:15.512000,184.0,201.0,334.0,324.0,False,HARD,12.0,True,Red Bull Racing,0 days 01:38:24.930000,2024-09-15 11:46:20.705,1,7.0,True,TRACK LIMITS AT TURN 15 LAP 24 ,False,True,1:40,0 days 01:40:26.367000,26.5,37.0,1017.6,False,43.6,134,2.5
0 days 01:42:03.888000,VER,1,0 days 00:01:48.356000,25.0,2.0,,,0 days 00:00:38.932000,0 days 00:00:44.318000,0 days 00:00:25.106000,0 days 01:40:54.444000,0 days 01:41:38.762000,0 days 01:42:03.868000,198.0,211.0,350.0,325.0,False,HARD,13.0,True,Red Bull Racing,0 days 01:40:15.532000,2024-09-15 11:48:11.307,1,7.0,False,,False,True,1:42,0 days 01:42:26.396000,26.2,39.0,1017.6,False,43.3,84,1.6
0 days 01:43:52.909000,VER,1,0 days 00:01:49.021000,26.0,2.0,,,0 days 00:00:39.163000,0 days 00:00:44.733000,0 days 00:00:25.125000,0 days 01:42:43.031000,0 days 01:43:27.764000,0 days 01:43:52.889000,189.0,207.0,349.0,324.0,False,HARD,14.0,True,Red Bull Racing,0 days 01:42:03.888000,2024-09-15 11:49:59.663,1,7.0,False,,False,True,1:43,0 days 01:43:26.400000,26.3,38.0,1017.6,False,43.3,30,2.9
0 days 01:45:42.001000,VER,1,0 days 00:01:49.092000,27.0,2.0,,,0 days 00:00:39.332000,0 days 00:00:44.582000,0 days 00:00:25.178000,0 days 01:44:32.221000,0 days 01:45:16.803000,0 days 01:45:41.981000,183.0,206.0,348.0,324.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:43:52.909000,2024-09-15 11:51:48.684,1,7.0,False,,False,True,1:45,0 days 01:45:26.397000,26.5,38.0,1017.7,False,43.3,0,0.7
0 days 01:47:31.186000,VER,1,0 days 00:01:49.185000,28.0,2.0,,,0 days 00:00:39.336000,0 days 00:00:44.522000,0 days 00:00:25.327000,0 days 01:46:21.317000,0 days 01:47:05.839000,0 days 01:47:31.166000,190.0,208.0,343.0,323.0,False,HARD,16.0,True,Red Bull Racing,0 days 01:45:42.001000,2024-09-15 11:53:37.776,1,7.0,False,,False,True,1:47,0 days 01:47:26.405000,26.8,38.0,1017.6,False,43.3,236,0.7
0 days 01:49:20.402000,VER,1,0 days 00:01:49.216000,29.0,2.0,,,0 days 00:00:39.482000,0 days 00:00:44.549000,0 days 00:00:25.185000,0 days 01:48:10.648000,0 days 01:48:55.197000,0 days 01:49:20.382000,,208.0,350.0,325.0,False,HARD,17.0,True,Red Bull Racing,0 days 01:47:31.186000,2024-09-15 11:55:26.961,1,7.0,False,,False,True,1:49,0 days 01:49:26.422000,27.0,37.0,1017.7,False,43.1,223,1.4
0 days 01:51:09.396000,VER,1,0 days 00:01:48.994000,30.0,2.0,,,0 days 00:00:39.138000,0 days 00:00:44.589000,0 days 00:00:25.267000,0 days 01:49:59.520000,0 days 01:50:44.109000,0 days 01:51:09.376000,186.0,206.0,345.0,323.0,False,HARD,18.0,True,Red Bull Racing,0 days 01:49:20.402000,2024-09-15 11:57:16.177,1,7.0,False,,False,True,1:51,0 days 01:51:26.432000,26.7,36.0,1017.7,False,43.2,330,1.3
0 days 01:52:58.242000,VER,1,0 days 00:01:48.846000,31.0,2.0,,,0 days 00:00:39.206000,0 days 00:00:44.402000,0 days 00:00:25.238000,0 days 01:51:48.582000,0 days 01:52:32.984000,0 days 01:52:58.222000,190.0,212.0,344.0,323.0,False,HARD,19.0,True,Red Bull Racing,0 days 01:51:09.396000,2024-09-15 11:59:05.171,1,6.0,False,,False,True,1:52,0 days 01:52:26.450000,26.6,36.0,1017.6,False,42.6,216,1.9
0 days 01:54:46.634000,VER,1,0 days 00:01:48.392000,32.0,2.0,,,0 days 00:00:38.791000,0 days 00:00:44.051000,0 days 00:00:25.550000,0 days 01:53:37.013000,0 days 01:54:21.064000,0 days 01:54:46.614000,200.0,215.0,324.0,319.0,False,HARD,20.0,True,Red Bull Racing,0 days 01:52:58.242000,2024-09-15 12:00:54.017,1,6.0,False,,False,True,1:54,0 days 01:54:26.487000,26.5,37.0,1017.6,False,42.4,116,1.0
0 days 01:56:34.933000,VER,1,0 days 00:01:48.299000,33.0,2.0,,,0 days 00:00:38.764000,0 days 00:00:43.976000,0 days 00:00:25.559000,0 days 01:55:25.378000,0 days 01:56:09.354000,0 days 01:56:34.913000,,206.0,324.0,319.0,False,HARD,21.0,True,Red Bull Racing,0 days 01:54:46.634000,2024-09-15 12:02:42.409,1,6.0,False,,False,True,1:56,0 days 01:56:26.483000,26.5,37.0,1017.7,False,42.8,76,1.7
0 days 01:58:24.177000,VER,1,0 days 00:01:49.244000,34.0,2.0,,,0 days 00:00:39.470000,0 days 00:00:44.230000,0 days 00:00:25.544000,0 days 01:57:14.383000,0 days 01:57:58.613000,0 days 01:58:24.157000,195.0,212.0,322.0,321.0,False,HARD,22.0,True,Red Bull Racing,0 days 01:56:34.933000,2024-09-15 12:04:30.708,1,7.0,False,,False,True,1:58,0 days 01:58:26.487000,26.8,36.0,1017.6,False,43.0,193,1.6
0 days 02:00:12.173000,VER,1,0 days 00:01:47.996000,35.0,2.0,,,0 days 00:00:38.642000,0 days 00:00:43.702000,0 days 00:00:25.652000,0 days 01:59:02.799000,0 days 01:59:46.501000,0 days 02:00:12.153000,199.0,218.0,322.0,321.0,False,HARD,23.0,True,Red Bull Racing,0 days 01:58:24.177000,2024-09-15 12:06:19.952,1,7.0,False,,False,True,2:00,0 days 02:00:26.487000,26.9,36.0,1017.6,False,42.6,214,2.7
0 days 02:01:59.891000,VER,1,0 days 00:01:47.718000,36.0,2.0,,,0 days 00:00:38.472000,0 days 00:00:43.773000,0 days 00:00:25.473000,0 days 02:00:50.625000,0 days 02:01:34.398000,0 days 02:01:59.871000,200.0,217.0,325.0,320.0,False,HARD,24.0,True,Red Bull Racing,0 days 02:00:12.173000,2024-09-15 12:08:07.948,12,7.0,False,,False,True,2:01,0 days 02:01:26.489000,26.5,38.0,1017.7,False,42.6,103,1.6
0 days 02:03:47.294000,VER,1,0 days 00:01:47.403000,37.0,2.0,,,0 days 00:00:38.487000,0 days 00:00:43.485000,0 days 00:00:25.431000,0 days 02:02:38.358000,0 days 02:03:21.843000,0 days 02:03:47.274000,207.0,219.0,325.0,322.0,True,HARD,25.0,True,Red Bull Racing,0 days 02:01:59.891000,2024-09-15 12:09:55.666,1,7.0,False,,False,True,2:03,0 days 02:03:26.488000,26.4,35.0,1017.7,False,42.7,55,1.5
0 days 02:05:34.576000,VER,1,0 days 00:01:47.282000,38.0,2.0,,,0 days 00:00:38.442000,0 days 00:00:43.436000,0 days 00:00:25.404000,0 days 02:04:25.716000,0 days 02:05:09.152000,0 days 02:05:34.556000,197.0,220.0,324.0,321.0,True,HARD,26.0,True,Red Bull Racing,0 days 02:03:47.294000,2024-09-15 12:11:43.069,1,6.0,False,,False,True,2:05,0 days 02:05:26.489000,26.4,36.0,1017.7,False,42.3,95,1.6
0 days 02:07:21.916000,VER,1,0 days 00:01:47.340000,39.0,2.0,,,0 days 00:00:38.343000,0 days 00:00:43.549000,0 days 00:00:25.448000,0 days 02:06:12.899000,0 days 02:06:56.448000,0 days 02:07:21.896000,,221.0,325.0,320.0,False,HARD,27.0,True,Red Bull Racing,0 days 02:05:34.576000,2024-09-15 12:13:30.351,1,6.0,False,,False,True,2:07,0 days 02:07:26.490000,26.0,38.0,1017.8,False,41.8,74,3.1
0 days 02:09:09.052000,VER,1,0 days 00:01:47.136000,40.0,2.0,,,0 days 00:00:38.192000,0 days 00:00:43.437000,0 days 00:00:25.507000,0 days 02:08:00.088000,0 days 02:08:43.525000,0 days 02:09:09.032000,203.0,219.0,324.0,319.0,True,HARD,28.0,True,Red Bull Racing,0 days 02:07:21.916000,2024-09-15 12:15:17.691,1,6.0,False,,False,True,2:09,0 days 02:09:26.493000,25.7,38.0,1017.6,False,41.6,94,3.8
0 days 02:10:56.577000,VER,1,0 days 00:01:47.525000,41.0,2.0,,,0 days 00:00:38.476000,0 days 00:00:43.592000,0 days 00:00:25.457000,0 days 02:09:47.508000,0 days 02:10:31.100000,0 days 02:10:56.557000,,220.0,324.0,321.0,False,HARD,29.0,True,Red Bull Racing,0 days 02:09:09.052000,2024-09-15 12:17:04.827,1,6.0,False,,False,True,2:10,0 days 02:10:26.495000,25.7,38.0,1017.6,False,41.6,98,2.8
0 days 02:12:43.375000,VER,1,0 days 00:01:46.798000,42.0,2.0,,,0 days 00:00:38.142000,0 days 00:00:43.271000,0 days 00:00:25.385000,0 days 02:11:34.699000,0 days 02:12:17.970000,0 days 02:12:43.355000,201.0,219.0,325.0,320.0,True,HARD,30.0,True,Red Bull Racing,0 days 02:10:56.577000,2024-09-15 12:18:52.352,1,6.0,False,,False,True,2:12,0 days 02:12:26.494000,25.8,37.0,1017.8,False,41.3,0,3.6
0 days 02:14:30.522000,VER,1,0 days 00:01:47.147000,43.0,2.0,,,0 days 00:00:38.239000,0 days 00:00:43.313000,0 days 00:00:25.595000,0 days 02:13:21.594000,0 days 02:14:04.907000,0 days 02:14:30.502000,206.0,221.0,321.0,321.0,False,HARD,31.0,True,Red Bull Racing,0 days 02:12:43.375000,2024-09-15 12:20:39.150,1,6.0,False,,False,True,2:14,0 days 02:14:26.498000,25.8,38.0,1017.6,False,41.4,70,2.8
0 days 02:16:17.671000,VER,1,0 days 00:01:47.149000,44.0,2.0,,,0 days 00:00:38.154000,0 days 00:00:43.326000,0 days 00:00:25.669000,0 days 02:15:08.656000,0 days 02:15:51.982000,0 days 02:16:17.651000,207.0,223.0,323.0,320.0,False,HARD,32.0,True,Red Bull Racing,0 days 02:14:30.522000,2024-09-15 12:22:26.297,1,6.0,False,,False,True,2:16,0 days 02:16:26.499000,25.8,38.0,1017.7,False,41.7,90,2.0
0 days 02:18:04.855000,VER,1,0 days 00:01:47.184000,45.0,2.0,,,0 days 00:00:38.208000,0 days 00:00:43.484000,0 days 00:00:25.492000,0 days 02:16:55.859000,0 days 02:17:39.343000,0 days 02:18:04.835000,204.0,218.0,324.0,320.0,False,HARD,33.0,True,Red Bull Racing,0 days 02:16:17.671000,2024-09-15 12:24:13.446,1,6.0,False,,False,True,2:18,0 days 02:18:26.498000,25.9,34.0,1017.6,False,41.6,208,1.3
0 days 02:19:51.990000,VER,1,0 days 00:01:47.135000,46.0,2.0,,,0 days 00:00:38.041000,0 days 00:00:43.596000,0 days 00:00:25.498000,0 days 02:18:42.876000,0 days 02:19:26.472000,0 days 02:19:51.970000,205.0,223.0,319.0,319.0,False,HARD,34.0,True,Red Bull Racing,0 days 02:18:04.855000,2024-09-15 12:26:00.630,1,6.0,False,,False,True,2:19,0 days 02:19:26.502000,25.9,32.0,1017.6,False,41.6,288,0.9
0 days 02:21:39.711000,VER,1,0 days 00:01:47.721000,47.0,2.0,,,0 days 00:00:38.226000,0 days 00:00:43.853000,0 days 00:00:25.642000,0 days 02:20:30.196000,0 days 02:21:14.049000,0 days 02:21:39.691000,209.0,214.0,321.0,319.0,False,HARD,35.0,True,Red Bull Racing,0 days 02:19:51.990000,2024-09-15 12:27:47.765,1,6.0,False,,False,True,2:21,0 days 02:21:26.503000,26.4,33.0,1017.7,False,42.0,62,0.7
0 days 02:23:27.460000,VER,1,0 days 00:01:47.749000,48.0,2.0,,,0 days 00:00:38.378000,0 days 00:00:43.748000,0 days 00:00:25.623000,0 days 02:22:18.069000,0 days 02:23:01.817000,0 days 02:23:27.440000,201.0,209.0,323.0,319.0,False,HARD,36.0,True,Red Bull Racing,0 days 02:21:39.711000,2024-09-15 12:29:35.486,1,6.0,False,,False,True,2:23,0 days 02:23:26.512000,26.6,34.0,1017.7,False,41.3,218,0.8
0 days 01:00:12.699000,GAS,10,0 days 00:01:52.861000,2.0,1.0,,,0 days 00:00:42.078000,0 days 00:00:45.563000,0 days 00:00:25.220000,0 days 00:59:01.886000,0 days 00:59:47.449000,0 days 01:00:12.669000,184.0,200.0,342.0,325.0,True,HARD,2.0,True,Alpine,0 days 00:58:19.838000,2024-09-15 11:06:15.613,1,15.0,False,,False,True,1:00,0 days 01:00:26.198000,26.7,40.0,1017.4,False,45.7,0,2.4
0 days 01:02:04.264000,GAS,10,0 days 00:01:51.565000,3.0,1.0,,,0 days 00:00:40.547000,0 days 00:00:45.762000,0 days 00:00:25.256000,0 days 01:00:53.216000,0 days 01:01:38.978000,0 days 01:02:04.234000,185.0,206.0,342.0,326.0,True,HARD,3.0,True,Alpine,0 days 01:00:12.699000,2024-09-15 11:08:08.474,1,15.0,False,,False,True,1:02,0 days 01:02:26.194000,26.8,38.0,1017.7,False,45.4,76,2.4
0 days 01:03:54.113000,GAS,10,0 days 00:01:49.849000,4.0,1.0,,,0 days 00:00:39.792000,0 days 00:00:44.566000,0 days 00:00:25.491000,0 days 01:02:44.026000,0 days 01:03:28.592000,0 days 01:03:54.083000,188.0,205.0,333.0,324.0,True,HARD,4.0,True,Alpine,0 days 01:02:04.264000,2024-09-15 11:10:00.039,1,14.0,False,,False,True,1:03,0 days 01:03:26.202000,26.8,37.0,1017.5,False,44.9,116,1.5
0 days 01:05:44.229000,GAS,10,0 days 00:01:50.116000,5.0,1.0,,,0 days 00:00:39.781000,0 days 00:00:44.805000,0 days 00:00:25.530000,0 days 01:04:33.864000,0 days 01:05:18.669000,0 days 01:05:44.199000,197.0,205.0,317.0,323.0,False,HARD,5.0,True,Alpine,0 days 01:03:54.113000,2024-09-15 11:11:49.888,1,14.0,False,,False,True,1:05,0 days 01:05:26.257000,26.4,39.0,1017.6,False,44.5,87,1.7
0 days 01:07:34.300000,GAS,10,0 days 00:01:50.071000,6.0,1.0,,,0 days 00:00:39.798000,0 days 00:00:44.674000,0 days 00:00:25.599000,0 days 01:06:23.997000,0 days 01:07:08.671000,0 days 01:07:34.270000,194.0,205.0,317.0,320.0,False,HARD,6.0,True,Alpine,0 days 01:05:44.229000,2024-09-15 11:13:40.004,1,14.0,False,,False,True,1:07,0 days 01:07:26.203000,26.5,39.0,1017.7,False,44.9,82,2.4
0 days 01:09:24.208000,GAS,10,0 days 00:01:49.908000,7.0,1.0,,,0 days 00:00:39.621000,0 days 00:00:44.600000,0 days 00:00:25.687000,0 days 01:08:13.891000,0 days 01:08:58.491000,0 days 01:09:24.178000,193.0,203.0,318.0,320.0,False,HARD,7.0,True,Alpine,0 days 01:07:34.300000,2024-09-15 11:15:30.075,1,14.0,False,,False,True,1:09,0 days 01:09:26.209000,26.2,40.0,1017.6,False,44.7,0,1.8
0 days 01:11:13.915000,GAS,10,0 days 00:01:49.707000,8.0,1.0,,,0 days 00:00:39.608000,0 days 00:00:44.464000,0 days 00:00:25.635000,0 days 01:10:03.786000,0 days 01:10:48.250000,0 days 01:11:13.885000,187.0,206.0,317.0,321.0,True,HARD,8.0,True,Alpine,0 days 01:09:24.208000,2024-09-15 11:17:19.983,1,14.0,False,,False,True,1:11,0 days 01:11:26.210000,26.2,40.0,1017.6,False,44.4,40,1.6
0 days 01:13:03.691000,GAS,10,0 days 00:01:49.776000,9.0,1.0,,,0 days 00:00:39.443000,0 days 00:00:44.763000,0 days 00:00:25.570000,0 days 01:11:53.328000,0 days 01:12:38.091000,0 days 01:13:03.661000,194.0,206.0,317.0,320.0,False,HARD,9.0,True,Alpine,0 days 01:11:13.915000,2024-09-15 11:19:09.690,1,14.0,False,,False,True,1:13,0 days 01:13:26.222000,26.7,38.0,1017.7,False,44.8,76,1.5
0 days 01:14:53.170000,GAS,10,0 days 00:01:49.479000,10.0,1.0,,,0 days 00:00:39.323000,0 days 00:00:44.553000,0 days 00:00:25.603000,0 days 01:13:42.984000,0 days 01:14:27.537000,0 days 01:14:53.140000,191.0,203.0,319.0,322.0,True,HARD,10.0,True,Alpine,0 days 01:13:03.691000,2024-09-15 11:20:59.466,1,14.0,False,,False,True,1:14,0 days 01:14:26.295000,26.8,37.0,1017.6,False,44.7,61,2.2
0 days 01:16:43.475000,GAS,10,0 days 00:01:50.305000,11.0,1.0,,,0 days 00:00:39.684000,0 days 00:00:44.951000,0 days 00:00:25.670000,0 days 01:15:32.824000,0 days 01:16:17.775000,0 days 01:16:43.445000,189.0,205.0,319.0,320.0,False,HARD,11.0,True,Alpine,0 days 01:14:53.170000,2024-09-15 11:22:48.945,1,13.0,False,,False,True,1:16,0 days 01:16:26.256000,26.8,36.0,1017.8,False,44.7,59,1.1
0 days 01:18:33.682000,GAS,10,0 days 00:01:50.207000,12.0,1.0,,,0 days 00:00:39.574000,0 days 00:00:44.756000,0 days 00:00:25.877000,0 days 01:17:23.019000,0 days 01:18:07.775000,0 days 01:18:33.652000,196.0,202.0,318.0,322.0,False,HARD,12.0,True,Alpine,0 days 01:16:43.475000,2024-09-15 11:24:39.250,1,12.0,False,,False,True,1:18,0 days 01:18:26.252000,26.9,38.0,1017.7,False,44.8,72,2.2
0 days 01:20:24.268000,GAS,10,0 days 00:01:50.586000,13.0,1.0,,,0 days 00:00:40.300000,0 days 00:00:44.860000,0 days 00:00:25.426000,0 days 01:19:13.952000,0 days 01:19:58.812000,0 days 01:20:24.238000,190.0,201.0,336.0,323.0,False,HARD,13.0,True,Alpine,0 days 01:18:33.682000,2024-09-15 11:26:29.457,1,11.0,False,,False,True,1:20,0 days 01:20:26.256000,27.0,37.0,1017.6,False,44.7,43,0.9
