Driver,DriverNumber,FormattedLapTime,LapNumber,Stint,TyreLife,Compound,Team,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
BOT,77,1:40:284,22.0,2.0,8.0,HARD,Mercedes,21.9,29.8,1001.3,False,29.3,203,2.7
BOT,77,1:40:401,23.0,2.0,9.0,HARD,Mercedes,21.8,30.3,1001.3,False,29.3,264,3.7
BOT,77,1:40:454,24.0,2.0,10.0,HARD,Mercedes,21.8,30.8,1001.4,False,29.3,252,1.9
BOT,77,1:40:094,25.0,2.0,11.0,HARD,Mercedes,21.9,30.3,1001.3,False,29.1,220,3.0
BOT,77,1:40:136,26.0,2.0,12.0,HARD,Mercedes,21.5,30.8,1001.3,False,29.0,224,3.4
BOT,77,1:39:770,27.0,2.0,13.0,HARD,Mercedes,21.4,31.1,1001.3,False,29.1,286,2.9
BOT,77,1:39:957,28.0,2.0,14.0,HARD,Mercedes,21.4,31.5,1001.3,False,29.1,244,2.4
BOT,77,1:39:618,29.0,2.0,15.0,HARD,Mercedes,21.3,32.5,1001.1,False,29.0,229,4.0
BOT,77,1:40:311,30.0,2.0,16.0,HARD,Mercedes,21.2,32.4,1001.2,False,29.0,208,4.0
BOT,77,1:40:312,31.0,2.0,17.0,HARD,Mercedes,21.4,31.9,1001.1,False,29.0,232,2.6
BOT,77,1:40:325,32.0,2.0,18.0,HARD,Mercedes,21.7,31.8,1001.1,False,29.4,210,2.9
BOT,77,1:41:418,33.0,2.0,19.0,HARD,Mercedes,21.6,32.1,1001.2,False,29.1,235,4.3
BOT,77,1:41:179,34.0,2.0,20.0,HARD,Mercedes,21.8,32.9,1001.1,False,29.3,154,2.8
BOT,77,1:36:957,37.0,3.0,2.0,MEDIUM,Mercedes,22.0,32.7,1000.9,False,29.1,181,0.9
BOT,77,1:38:668,38.0,3.0,3.0,MEDIUM,Mercedes,22.1,33.0,1000.9,False,29.0,207,1.6
BOT,77,1:39:578,39.0,3.0,4.0,MEDIUM,Mercedes,21.9,33.8,1000.9,False,29.0,227,3.4
BOT,77,1:38:106,40.0,3.0,5.0,MEDIUM,Mercedes,21.8,34.2,1000.9,False,28.9,131,3.7
BOT,77,1:38:814,41.0,3.0,6.0,MEDIUM,Mercedes,21.7,34.1,1000.7,False,28.9,171,1.3
BOT,77,1:39:183,42.0,3.0,7.0,MEDIUM,Mercedes,22.0,34.1,1000.8,False,28.9,122,1.5
BOT,77,1:38:606,43.0,3.0,8.0,MEDIUM,Mercedes,22.0,34.6,1000.7,False,28.9,202,2.9
BOT,77,1:38:691,44.0,3.0,9.0,MEDIUM,Mercedes,21.9,34.4,1000.7,False,28.9,231,2.7
BOT,77,1:38:680,45.0,3.0,10.0,MEDIUM,Mercedes,21.8,35.5,1000.8,False,28.6,217,2.1
BOT,77,1:39:097,46.0,3.0,11.0,MEDIUM,Mercedes,21.6,36.2,1000.7,False,28.7,203,3.8
BOT,77,1:38:637,47.0,3.0,12.0,MEDIUM,Mercedes,21.8,36.4,1000.7,False,28.7,239,3.6
BOT,77,1:38:456,48.0,3.0,13.0,MEDIUM,Mercedes,21.8,36.3,1000.7,False,28.7,223,3.6
BOT,77,1:38:566,49.0,3.0,14.0,MEDIUM,Mercedes,21.9,36.3,1000.7,False,28.6,201,3.3
BOT,77,1:39:667,50.0,3.0,15.0,MEDIUM,Mercedes,21.6,36.5,1000.7,False,28.4,238,3.6
BOT,77,1:40:412,51.0,3.0,16.0,MEDIUM,Mercedes,21.6,36.7,1000.6,False,28.5,214,2.0
BOT,77,1:39:216,52.0,3.0,17.0,MEDIUM,Mercedes,21.8,36.5,1000.6,False,28.6,233,1.9
BOT,77,1:39:393,53.0,3.0,18.0,MEDIUM,Mercedes,22.0,36.3,1000.6,False,28.7,189,1.3
BOT,77,1:39:054,54.0,3.0,19.0,MEDIUM,Mercedes,21.9,36.0,1000.5,False,28.6,213,3.3
BOT,77,1:40:530,55.0,3.0,20.0,MEDIUM,Mercedes,21.5,37.0,1000.5,False,28.2,227,3.5
BOT,77,1:40:351,56.0,3.0,21.0,MEDIUM,Mercedes,21.8,36.7,1000.5,False,28.2,188,1.9
GRO,8,1:44:594,2.0,1.0,2.0,MEDIUM,Haas F1 Team,21.4,23.9,1002.0,False,28.9,171,2.5
GRO,8,1:43:884,3.0,1.0,3.0,MEDIUM,Haas F1 Team,21.5,24.7,1002.0,False,28.9,151,3.0
GRO,8,1:44:728,4.0,1.0,4.0,MEDIUM,Haas F1 Team,21.1,24.8,1001.8,False,29.0,268,1.6
GRO,8,1:43:759,5.0,1.0,5.0,MEDIUM,Haas F1 Team,21.2,25.0,1001.7,False,29.0,54,1.4
GRO,8,1:43:218,6.0,1.0,6.0,MEDIUM,Haas F1 Team,21.4,24.9,1001.7,False,29.1,154,0.7
GRO,8,1:44:157,7.0,1.0,7.0,MEDIUM,Haas F1 Team,21.8,23.9,1001.8,False,29.5,0,2.6
GRO,8,1:43:737,8.0,1.0,8.0,MEDIUM,Haas F1 Team,21.7,23.2,1001.7,False,29.3,125,2.9
GRO,8,1:44:083,9.0,1.0,9.0,MEDIUM,Haas F1 Team,21.4,24.3,1001.8,False,29.3,269,3.2
GRO,8,1:44:421,10.0,1.0,10.0,MEDIUM,Haas F1 Team,21.4,24.3,1001.6,False,29.1,181,1.9
GRO,8,1:44:367,11.0,1.0,11.0,MEDIUM,Haas F1 Team,21.2,24.6,1001.6,False,29.1,111,2.0
GRO,8,1:43:789,12.0,1.0,12.0,MEDIUM,Haas F1 Team,21.4,25.5,1001.5,False,29.3,359,2.5
GRO,8,1:45:021,13.0,1.0,13.0,MEDIUM,Haas F1 Team,21.6,25.1,1001.4,False,29.2,116,1.1
GRO,8,1:45:248,14.0,1.0,14.0,MEDIUM,Haas F1 Team,21.7,25.2,1001.5,False,29.4,188,2.3
GRO,8,1:44:336,15.0,1.0,15.0,MEDIUM,Haas F1 Team,21.8,26.1,1001.5,False,29.4,337,2.8
GRO,8,1:43:906,16.0,1.0,16.0,MEDIUM,Haas F1 Team,21.6,27.7,1001.5,False,29.2,151,3.2
GRO,8,1:43:519,17.0,1.0,17.0,MEDIUM,Haas F1 Team,21.5,28.1,1001.4,False,29.1,163,1.1
GRO,8,1:43:337,18.0,1.0,18.0,MEDIUM,Haas F1 Team,21.7,28.4,1001.2,False,29.3,157,2.3
GRO,8,1:44:767,19.0,1.0,19.0,MEDIUM,Haas F1 Team,21.8,28.0,1001.3,False,29.5,74,1.8
GRO,8,1:46:845,20.0,1.0,20.0,MEDIUM,Haas F1 Team,22.0,28.4,1001.3,False,29.5,154,1.4
GRO,8,1:44:760,21.0,1.0,21.0,MEDIUM,Haas F1 Team,21.9,29.8,1001.3,False,29.3,203,2.7
GRO,8,1:45:700,22.0,1.0,22.0,MEDIUM,Haas F1 Team,21.8,29.7,1001.2,False,29.3,238,2.3
GRO,8,1:45:555,23.0,1.0,23.0,MEDIUM,Haas F1 Team,21.8,30.8,1001.4,False,29.3,252,1.9
GRO,8,1:41:770,26.0,2.0,3.0,HARD,Haas F1 Team,21.4,30.9,1001.2,False,29.0,263,2.3
GRO,8,1:42:120,27.0,2.0,4.0,HARD,Haas F1 Team,21.4,31.5,1001.3,False,29.1,244,2.4
GRO,8,1:41:432,28.0,2.0,5.0,HARD,Haas F1 Team,21.3,32.5,1001.1,False,29.0,229,4.0
GRO,8,1:43:942,29.0,2.0,6.0,HARD,Haas F1 Team,21.3,32.3,1001.2,False,29.0,219,2.9
GRO,8,1:41:905,30.0,2.0,7.0,HARD,Haas F1 Team,21.4,31.9,1001.1,False,29.0,232,2.6
GRO,8,1:41:963,31.0,2.0,8.0,HARD,Haas F1 Team,21.7,31.8,1001.1,False,29.4,210,2.9
GRO,8,1:42:228,32.0,2.0,9.0,HARD,Haas F1 Team,21.5,32.9,1001.2,False,29.1,162,4.2
GRO,8,1:42:107,33.0,2.0,10.0,HARD,Haas F1 Team,21.9,32.5,1001.0,False,29.4,149,2.9
GRO,8,1:43:931,34.0,2.0,11.0,HARD,Haas F1 Team,22.0,32.4,1001.1,False,29.3,214,1.2
GRO,8,1:42:189,35.0,2.0,12.0,HARD,Haas F1 Team,22.0,32.8,1001.0,False,29.1,290,1.5
GRO,8,1:42:060,36.0,2.0,13.0,HARD,Haas F1 Team,22.0,32.9,1000.9,False,29.0,199,1.2
GRO,8,1:42:047,37.0,2.0,14.0,HARD,Haas F1 Team,22.1,33.0,1000.9,False,29.0,207,1.6
GRO,8,1:41:957,38.0,2.0,15.0,HARD,Haas F1 Team,21.9,33.8,1000.9,False,29.0,227,3.4
GRO,8,1:41:687,39.0,2.0,16.0,HARD,Haas F1 Team,21.8,34.0,1000.8,False,28.7,133,2.2
GRO,8,1:42:274,40.0,2.0,17.0,HARD,Haas F1 Team,21.7,34.1,1000.7,False,28.9,171,1.3
GRO,8,1:41:696,41.0,2.0,18.0,HARD,Haas F1 Team,22.0,34.1,1000.8,False,28.9,122,1.5
GRO,8,1:42:905,42.0,2.0,19.0,HARD,Haas F1 Team,22.0,34.9,1000.7,False,28.9,245,2.8
GRO,8,1:41:840,43.0,2.0,20.0,HARD,Haas F1 Team,21.8,35.4,1000.8,False,28.6,210,3.8
GRO,8,1:41:731,44.0,2.0,21.0,HARD,Haas F1 Team,21.8,35.5,1000.8,False,28.6,217,2.1
GRO,8,1:41:729,45.0,2.0,22.0,HARD,Haas F1 Team,21.7,36.3,1000.7,False,28.7,249,2.5
GRO,8,1:41:735,46.0,2.0,23.0,HARD,Haas F1 Team,21.8,36.1,1000.7,False,28.7,231,2.9
GRO,8,1:41:669,47.0,2.0,24.0,HARD,Haas F1 Team,21.8,36.3,1000.7,False,28.7,223,3.6
GRO,8,1:41:360,48.0,2.0,25.0,HARD,Haas F1 Team,21.8,36.2,1000.7,False,28.5,207,2.9
GRO,8,1:41:652,49.0,2.0,26.0,HARD,Haas F1 Team,21.6,36.7,1000.5,False,28.5,240,3.2
GRO,8,1:43:900,50.0,2.0,27.0,HARD,Haas F1 Team,21.6,36.7,1000.6,False,28.5,214,2.0
GRO,8,1:41:565,51.0,2.0,28.0,HARD,Haas F1 Team,21.9,36.4,1000.5,False,28.6,172,1.5
GRO,8,1:41:270,52.0,2.0,29.0,HARD,Haas F1 Team,21.9,36.0,1000.5,False,28.6,213,3.3
GRO,8,1:41:402,53.0,2.0,30.0,HARD,Haas F1 Team,21.5,37.0,1000.5,False,28.2,227,3.5
GRO,8,1:42:931,54.0,2.0,31.0,HARD,Haas F1 Team,21.6,37.1,1000.5,False,28.2,213,1.6
GRO,8,1:44:125,55.0,2.0,32.0,HARD,Haas F1 Team,22.0,36.7,1000.5,False,28.6,205,1.2
KUB,88,1:46:284,2.0,1.0,2.0,MEDIUM,Williams,21.4,24.3,1001.9,False,28.9,194,3.2
KUB,88,1:45:047,3.0,1.0,3.0,MEDIUM,Williams,21.5,24.7,1002.0,False,28.9,151,3.0
KUB,88,1:44:695,4.0,1.0,4.0,MEDIUM,Williams,21.1,24.8,1001.8,False,29.0,268,1.6
KUB,88,1:44:602,5.0,1.0,5.0,MEDIUM,Williams,21.2,25.0,1001.7,False,29.0,54,1.4
KUB,88,1:45:802,6.0,1.0,6.0,MEDIUM,Williams,21.6,23.8,1001.7,False,29.5,132,1.4
KUB,88,1:46:033,7.0,1.0,7.0,MEDIUM,Williams,21.8,23.9,1001.8,False,29.5,0,2.6
KUB,88,1:46:003,8.0,1.0,8.0,MEDIUM,Williams,21.7,23.2,1001.7,False,29.3,125,2.9
KUB,88,1:46:506,9.0,1.0,9.0,MEDIUM,Williams,21.4,24.3,1001.8,False,29.3,269,3.2
KUB,88,1:46:208,10.0,1.0,10.0,MEDIUM,Williams,21.4,24.3,1001.7,False,29.1,177,1.8
KUB,88,1:43:931,13.0,2.0,2.0,HARD,Williams,21.6,25.1,1001.4,False,29.2,116,1.1
KUB,88,1:44:991,14.0,2.0,3.0,HARD,Williams,21.8,25.7,1001.4,False,29.6,230,3.3
KUB,88,1:45:375,15.0,2.0,4.0,HARD,Williams,21.8,27.1,1001.5,False,29.3,156,1.9
KUB,88,1:45:076,16.0,2.0,5.0,HARD,Williams,21.5,28.0,1001.4,False,29.1,199,1.2
KUB,88,1:44:748,17.0,2.0,6.0,HARD,Williams,21.5,28.1,1001.4,False,29.1,163,1.1
KUB,88,1:46:101,18.0,2.0,7.0,HARD,Williams,21.8,27.5,1001.3,False,29.5,155,2.8
KUB,88,1:46:416,19.0,2.0,8.0,HARD,Williams,21.9,28.1,1001.4,False,29.5,0,1.0
KUB,88,1:46:516,20.0,2.0,9.0,HARD,Williams,21.9,29.3,1001.3,False,29.2,153,2.5
KUB,88,1:44:394,21.0,2.0,10.0,HARD,Williams,21.9,29.8,1001.3,False,29.3,203,2.7
KUB,88,1:43:830,22.0,2.0,11.0,HARD,Williams,21.8,30.3,1001.3,False,29.3,264,3.7
KUB,88,1:44:071,23.0,2.0,12.0,HARD,Williams,22.0,30.2,1001.2,False,29.3,214,1.7
KUB,88,1:44:944,24.0,2.0,13.0,HARD,Williams,21.6,30.6,1001.4,False,29.0,211,3.3
KUB,88,1:44:761,25.0,2.0,14.0,HARD,Williams,21.5,30.8,1001.3,False,29.0,224,3.4
KUB,88,1:44:018,26.0,2.0,15.0,HARD,Williams,21.4,30.9,1001.2,False,29.0,263,2.3
KUB,88,1:44:429,27.0,2.0,16.0,HARD,Williams,21.4,32.1,1001.3,False,29.1,198,3.4
KUB,88,1:44:169,28.0,2.0,17.0,HARD,Williams,21.3,32.5,1001.1,False,29.0,229,4.0
KUB,88,1:46:399,29.0,2.0,18.0,HARD,Williams,21.3,32.3,1001.2,False,29.0,219,2.9
KUB,88,1:44:728,30.0,2.0,19.0,HARD,Williams,21.6,32.0,1001.1,False,29.2,232,2.8
GIO,99,1:44:924,2.0,1.0,2.0,MEDIUM,Alfa Romeo Racing,21.4,24.3,1001.9,False,28.9,194,3.2
GIO,99,1:44:021,3.0,1.0,3.0,MEDIUM,Alfa Romeo Racing,21.5,24.7,1002.0,False,28.9,151,3.0
GIO,99,1:43:864,4.0,1.0,4.0,MEDIUM,Alfa Romeo Racing,21.1,24.8,1001.8,False,29.0,268,1.6
GIO,99,1:43:877,5.0,1.0,5.0,MEDIUM,Alfa Romeo Racing,21.2,25.0,1001.7,False,29.0,54,1.4
GIO,99,1:43:713,6.0,1.0,6.0,MEDIUM,Alfa Romeo Racing,21.4,24.9,1001.7,False,29.1,154,0.7
GIO,99,1:44:492,7.0,1.0,7.0,MEDIUM,Alfa Romeo Racing,21.8,23.9,1001.8,False,29.5,0,2.6
GIO,99,1:43:994,8.0,1.0,8.0,MEDIUM,Alfa Romeo Racing,21.7,23.2,1001.7,False,29.3,125,2.9
GIO,99,1:43:858,9.0,1.0,9.0,MEDIUM,Alfa Romeo Racing,21.4,24.3,1001.8,False,29.3,269,3.2
GIO,99,1:44:200,10.0,1.0,10.0,MEDIUM,Alfa Romeo Racing,21.4,24.3,1001.6,False,29.1,181,1.9
GIO,99,1:45:565,11.0,1.0,11.0,MEDIUM,Alfa Romeo Racing,21.2,24.6,1001.6,False,29.1,111,2.0
GIO,99,1:44:838,12.0,1.0,12.0,MEDIUM,Alfa Romeo Racing,21.4,25.5,1001.5,False,29.3,359,2.5
GIO,99,1:44:651,13.0,1.0,13.0,MEDIUM,Alfa Romeo Racing,21.6,25.1,1001.4,False,29.2,116,1.1
GIO,99,1:44:428,14.0,1.0,14.0,MEDIUM,Alfa Romeo Racing,21.7,25.2,1001.5,False,29.4,188,2.3
GIO,99,1:44:551,15.0,1.0,15.0,MEDIUM,Alfa Romeo Racing,21.8,26.1,1001.5,False,29.4,337,2.8
GIO,99,1:44:295,16.0,1.0,16.0,MEDIUM,Alfa Romeo Racing,21.6,27.7,1001.5,False,29.2,151,3.2
GIO,99,1:41:163,19.0,2.0,2.0,HARD,Alfa Romeo Racing,21.8,28.0,1001.3,False,29.5,74,1.8
GIO,99,1:42:198,20.0,2.0,3.0,HARD,Alfa Romeo Racing,22.0,28.4,1001.3,False,29.5,154,1.4
GIO,99,1:44:009,21.0,2.0,4.0,HARD,Alfa Romeo Racing,21.9,29.8,1001.3,False,29.3,203,2.7
GIO,99,1:41:585,22.0,2.0,5.0,HARD,Alfa Romeo Racing,21.8,29.7,1001.2,False,29.3,238,2.3
GIO,99,1:41:798,23.0,2.0,6.0,HARD,Alfa Romeo Racing,21.8,30.8,1001.4,False,29.3,252,1.9
GIO,99,1:41:609,24.0,2.0,7.0,HARD,Alfa Romeo Racing,21.9,30.3,1001.3,False,29.1,220,3.0
GIO,99,1:41:719,25.0,2.0,8.0,HARD,Alfa Romeo Racing,21.5,30.8,1001.3,False,29.0,224,3.4
GIO,99,1:42:012,26.0,2.0,9.0,HARD,Alfa Romeo Racing,21.4,31.1,1001.3,False,29.1,286,2.9
GIO,99,1:42:039,27.0,2.0,10.0,HARD,Alfa Romeo Racing,21.4,31.5,1001.3,False,29.1,244,2.4
GIO,99,1:42:373,28.0,2.0,11.0,HARD,Alfa Romeo Racing,21.3,32.5,1001.1,False,29.0,229,4.0
GIO,99,1:41:945,29.0,2.0,12.0,HARD,Alfa Romeo Racing,21.2,32.4,1001.2,False,29.0,208,4.0
GIO,99,1:41:776,30.0,2.0,13.0,HARD,Alfa Romeo Racing,21.4,31.9,1001.1,False,29.0,232,2.6
GIO,99,1:41:765,31.0,2.0,14.0,HARD,Alfa Romeo Racing,21.7,31.8,1001.1,False,29.4,210,2.9
GIO,99,1:42:066,32.0,2.0,15.0,HARD,Alfa Romeo Racing,21.6,32.1,1001.2,False,29.1,235,4.3
GIO,99,1:44:320,33.0,2.0,16.0,HARD,Alfa Romeo Racing,21.8,32.9,1001.1,False,29.3,154,2.8
GIO,99,1:41:923,34.0,2.0,17.0,HARD,Alfa Romeo Racing,22.0,32.4,1001.1,False,29.3,214,1.2
GIO,99,1:41:880,35.0,2.0,18.0,HARD,Alfa Romeo Racing,22.0,32.8,1001.0,False,29.1,290,1.5
GIO,99,1:42:563,36.0,2.0,19.0,HARD,Alfa Romeo Racing,22.0,32.7,1000.9,False,29.1,181,0.9
GIO,99,1:43:200,37.0,2.0,20.0,HARD,Alfa Romeo Racing,22.1,33.0,1000.9,False,29.0,207,1.6
GIO,99,1:44:303,38.0,2.0,21.0,HARD,Alfa Romeo Racing,21.9,33.8,1000.9,False,29.0,227,3.4
GIO,99,1:39:964,41.0,3.0,2.0,SOFT,Alfa Romeo Racing,22.0,34.1,1000.8,False,28.9,122,1.5
GIO,99,1:40:561,42.0,3.0,3.0,SOFT,Alfa Romeo Racing,22.0,34.9,1000.7,False,28.9,245,2.8
GIO,99,1:40:852,43.0,3.0,4.0,SOFT,Alfa Romeo Racing,21.9,34.4,1000.7,False,28.9,231,2.7
GIO,99,1:40:618,44.0,3.0,5.0,SOFT,Alfa Romeo Racing,21.8,35.5,1000.8,False,28.6,217,2.1
GIO,99,1:41:263,45.0,3.0,6.0,SOFT,Alfa Romeo Racing,21.7,36.3,1000.7,False,28.7,249,2.5
GIO,99,1:40:589,46.0,3.0,7.0,SOFT,Alfa Romeo Racing,21.8,36.1,1000.7,False,28.7,231,2.9
GIO,99,1:40:739,47.0,3.0,8.0,SOFT,Alfa Romeo Racing,21.8,36.3,1000.7,False,28.7,223,3.6
GIO,99,1:40:860,48.0,3.0,9.0,SOFT,Alfa Romeo Racing,21.8,36.2,1000.7,False,28.5,207,2.9
GIO,99,1:40:798,49.0,3.0,10.0,SOFT,Alfa Romeo Racing,21.6,36.7,1000.5,False,28.5,240,3.2
GIO,99,1:40:583,50.0,3.0,11.0,SOFT,Alfa Romeo Racing,21.6,36.7,1000.6,False,28.5,214,2.0
GIO,99,1:40:802,51.0,3.0,12.0,SOFT,Alfa Romeo Racing,21.9,36.4,1000.5,False,28.6,172,1.5
GIO,99,1:40:934,52.0,3.0,13.0,SOFT,Alfa Romeo Racing,21.9,36.0,1000.5,False,28.6,213,3.3
GIO,99,1:40:746,53.0,3.0,14.0,SOFT,Alfa Romeo Racing,21.7,36.7,1000.5,False,28.4,235,4.2
GIO,99,1:41:402,54.0,3.0,15.0,SOFT,Alfa Romeo Racing,21.6,37.1,1000.5,False,28.2,213,1.6
GIO,99,1:44:515,55.0,3.0,16.0,SOFT,Alfa Romeo Racing,22.0,36.7,1000.5,False,28.6,205,1.2
VER,33,1:41:750,2.0,1.0,5.0,MEDIUM,Red Bull Racing,28.1,60.5,992.3,False,36.7,156,0.9
VER,33,1:41:271,3.0,1.0,6.0,MEDIUM,Red Bull Racing,28.1,60.9,992.3,False,37.0,103,0.5
VER,33,1:41:125,4.0,1.0,7.0,MEDIUM,Red Bull Racing,28.2,60.3,992.2,False,37.5,93,0.5
VER,33,1:41:482,5.0,1.0,8.0,MEDIUM,Red Bull Racing,28.2,60.2,992.2,False,37.2,102,0.8
VER,33,1:41:830,6.0,1.0,9.0,MEDIUM,Red Bull Racing,28.4,60.6,992.2,False,37.3,131,0.8
VER,33,1:41:741,7.0,1.0,10.0,MEDIUM,Red Bull Racing,28.4,59.6,992.3,False,37.8,101,0.8
VER,33,1:41:932,8.0,1.0,11.0,MEDIUM,Red Bull Racing,28.5,59.6,992.3,False,37.9,95,0.6
VER,33,1:41:568,9.0,1.0,12.0,MEDIUM,Red Bull Racing,28.5,59.4,992.4,False,37.8,103,0.6
VER,33,1:40:426,12.0,2.0,2.0,HARD,Red Bull Racing,28.5,60.0,992.2,False,38.2,90,0.9
VER,33,1:40:102,13.0,2.0,3.0,HARD,Red Bull Racing,28.5,59.6,992.3,False,38.1,113,0.7
VER,33,1:40:411,14.0,2.0,4.0,HARD,Red Bull Racing,28.6,59.3,992.1,False,38.1,113,0.8
VER,33,1:40:736,15.0,2.0,5.0,HARD,Red Bull Racing,28.6,59.4,992.0,False,37.9,96,1.2
VER,33,1:40:872,16.0,2.0,6.0,HARD,Red Bull Racing,28.5,60.4,992.1,False,37.8,112,0.9
VER,33,1:40:891,17.0,2.0,7.0,HARD,Red Bull Racing,28.6,59.1,992.0,False,38.4,133,0.6
VER,33,1:40:798,18.0,2.0,8.0,HARD,Red Bull Racing,28.5,59.3,991.9,False,38.2,100,1.3
VER,33,1:40:659,19.0,2.0,9.0,HARD,Red Bull Racing,28.4,59.0,991.8,False,38.3,105,1.0
VER,33,1:41:038,20.0,2.0,10.0,HARD,Red Bull Racing,28.7,57.7,991.9,False,39.0,113,0.6
VER,33,1:40:802,21.0,2.0,11.0,HARD,Red Bull Racing,28.5,59.0,991.8,False,38.1,105,1.3
VER,33,1:40:991,22.0,2.0,12.0,HARD,Red Bull Racing,28.4,59.1,991.8,False,38.6,108,1.3
VER,33,1:40:837,23.0,2.0,13.0,HARD,Red Bull Racing,28.4,59.1,991.8,False,38.6,108,1.3
VER,33,1:40:838,24.0,2.0,14.0,HARD,Red Bull Racing,28.3,59.4,991.7,False,38.6,125,0.9
VER,33,1:41:215,25.0,2.0,15.0,HARD,Red Bull Racing,28.6,59.5,991.8,False,38.5,97,0.4
VER,33,1:41:493,26.0,2.0,16.0,HARD,Red Bull Racing,28.7,58.5,991.8,False,38.8,58,0.6
VER,33,1:40:653,27.0,2.0,17.0,HARD,Red Bull Racing,29.0,56.9,991.7,False,39.4,113,0.8
VER,33,1:40:355,31.0,3.0,2.0,HARD,Red Bull Racing,28.6,58.3,991.4,False,38.0,106,1.2
VER,33,1:40:452,32.0,3.0,3.0,HARD,Red Bull Racing,28.6,59.3,991.4,False,38.5,85,1.5
VER,33,1:40:126,33.0,3.0,4.0,HARD,Red Bull Racing,28.7,58.2,991.4,False,38.7,98,1.0
VER,33,1:40:150,34.0,3.0,5.0,HARD,Red Bull Racing,28.6,58.6,991.5,False,39.0,112,1.3
VER,33,1:40:490,35.0,3.0,6.0,HARD,Red Bull Racing,28.5,59.0,991.6,False,39.1,111,1.0
VER,33,1:40:266,36.0,3.0,7.0,HARD,Red Bull Racing,28.3,59.2,991.5,False,39.0,104,1.0
VER,33,1:40:012,37.0,3.0,8.0,HARD,Red Bull Racing,28.3,59.7,991.5,False,37.5,98,1.1
VER,33,1:40:077,38.0,3.0,9.0,HARD,Red Bull Racing,28.1,61.0,991.6,False,37.0,98,1.1
VER,33,1:40:687,39.0,3.0,10.0,HARD,Red Bull Racing,28.2,60.6,991.5,False,37.6,104,1.3
VER,33,1:39:955,40.0,3.0,11.0,HARD,Red Bull Racing,28.4,60.1,991.5,False,38.1,116,1.2
VER,33,1:40:374,41.0,3.0,12.0,HARD,Red Bull Racing,28.6,60.0,991.4,False,37.9,109,0.6
VER,33,1:40:216,42.0,3.0,13.0,HARD,Red Bull Racing,29.0,58.9,991.5,False,38.9,99,0.6
VER,33,1:40:207,43.0,3.0,14.0,HARD,Red Bull Racing,29.0,58.9,991.5,False,38.9,99,0.6
VER,33,1:39:661,44.0,3.0,15.0,HARD,Red Bull Racing,29.1,58.1,991.3,False,39.6,115,0.8
VER,33,1:39:564,45.0,3.0,16.0,HARD,Red Bull Racing,28.8,58.1,991.3,False,38.9,108,1.0
VER,33,1:39:509,46.0,3.0,17.0,HARD,Red Bull Racing,28.9,58.0,991.4,False,39.2,139,0.9
VER,33,1:39:138,47.0,3.0,18.0,HARD,Red Bull Racing,29.2,56.3,991.4,False,39.3,159,0.8
VER,33,1:39:226,48.0,3.0,19.0,HARD,Red Bull Racing,29.3,54.8,991.4,False,39.3,89,0.6
VER,33,1:39:102,49.0,3.0,20.0,HARD,Red Bull Racing,29.5,55.7,991.4,False,38.7,104,0.7
VER,33,1:39:238,50.0,3.0,21.0,HARD,Red Bull Racing,29.3,56.5,991.1,False,39.0,92,0.5
VER,33,1:39:425,51.0,3.0,22.0,HARD,Red Bull Racing,29.1,55.9,991.1,False,39.1,102,0.5
VER,33,1:39:096,52.0,3.0,23.0,HARD,Red Bull Racing,29.0,56.5,991.2,False,39.1,92,1.4
VER,33,1:39:519,53.0,3.0,24.0,HARD,Red Bull Racing,29.0,56.3,991.2,False,39.1,101,0.8
VER,33,1:39:806,54.0,3.0,25.0,HARD,Red Bull Racing,29.0,57.0,991.3,False,39.2,100,0.6
VER,33,1:40:282,55.0,3.0,26.0,HARD,Red Bull Racing,29.0,55.3,991.3,False,39.0,103,1.0
VER,33,1:39:668,56.0,3.0,27.0,HARD,Red Bull Racing,29.2,55.5,991.2,False,38.7,98,0.5
HAM,44,1:42:040,2.0,1.0,5.0,MEDIUM,Mercedes,28.1,60.5,992.3,False,36.7,156,0.9
HAM,44,1:41:250,3.0,1.0,6.0,MEDIUM,Mercedes,28.1,60.9,992.3,False,37.0,103,0.5
HAM,44,1:41:071,4.0,1.0,7.0,MEDIUM,Mercedes,28.2,60.3,992.2,False,37.5,93,0.5
HAM,44,1:41:628,5.0,1.0,8.0,MEDIUM,Mercedes,28.2,60.2,992.2,False,37.2,102,0.8
HAM,44,1:41:906,6.0,1.0,9.0,MEDIUM,Mercedes,28.4,60.6,992.2,False,37.3,131,0.8
HAM,44,1:41:677,7.0,1.0,10.0,MEDIUM,Mercedes,28.4,59.6,992.3,False,37.8,101,0.8
HAM,44,1:41:763,8.0,1.0,11.0,MEDIUM,Mercedes,28.5,59.6,992.3,False,37.9,95,0.6
HAM,44,1:41:590,9.0,1.0,12.0,MEDIUM,Mercedes,28.5,59.4,992.4,False,37.8,103,0.6
HAM,44,1:41:732,10.0,1.0,13.0,MEDIUM,Mercedes,28.5,59.7,992.3,False,38.0,121,0.7
HAM,44,1:41:822,11.0,1.0,14.0,MEDIUM,Mercedes,28.4,58.7,992.2,False,38.3,111,1.1
HAM,44,1:42:073,12.0,1.0,15.0,MEDIUM,Mercedes,28.6,59.0,992.2,False,38.3,110,1.2
