DriverNumber,LapNumber,Stint,TyreLife,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,LapTimeSeconds,Driver_ALO,Driver_BEA,Driver_BOT,Driver_COL,Driver_DEV,Driver_GAS,Driver_GIO,Driver_GRO,Driver_HAM,Driver_HUL,Driver_KUB,Driver_KVY,Driver_LAT,Driver_LEC,Driver_MAG,Driver_MAZ,Driver_MSC,Driver_NOR,Driver_OCO,Driver_PER,Driver_PIA,Driver_RAI,Driver_RIC,Driver_RUS,Driver_SAI,Driver_SAR,Driver_STR,Driver_TSU,Driver_VER,Driver_VET,Driver_ZHO,Compound_MEDIUM,Compound_SOFT,Team_Alfa Romeo Racing,Team_AlphaTauri,Team_Alpine,Team_Aston Martin,Team_Ferrari,Team_Haas F1 Team,Team_Kick Sauber,Team_McLaren,Team_Mercedes,Team_RB,Team_Racing Point,Team_Red Bull Racing,Team_Renault,Team_Toro Rosso,Team_Williams,TyreDegradation,Rain_TrackTemp,Rain_Humidity,WindImpact
18,46.0,2.0,36.0,19.3,52.1,1013.7,False,35.5,209,1.7,106.352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,28.8,0.0,0.0,2.686944444444445
18,47.0,2.0,37.0,19.3,52.5,1013.6,False,35.3,191,1.3,106.416,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,29.6,0.0,0.0,1.9897222222222222
18,48.0,2.0,38.0,19.3,52.6,1013.6,False,35.3,161,1.3,106.876,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,30.400000000000002,0.0,0.0,1.881388888888889
18,49.0,2.0,39.0,19.3,52.7,1013.6,False,34.7,290,1.5,106.064,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,31.200000000000003,0.0,0.0,2.7083333333333335
18,50.0,2.0,40.0,19.3,52.2,1013.6,False,34.4,221,1.4,106.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,32.0,0.0,0.0,2.259444444444444
18,51.0,2.0,41.0,19.5,51.2,1013.7,False,34.3,234,0.9,107.732,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,32.800000000000004,0.0,0.0,1.4849999999999999
20,2.0,1.0,5.0,20.3,48.1,1013.9,False,42.4,221,0.6,111.357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5.0,0.0,0.0,0.9683333333333333
20,3.0,1.0,6.0,20.3,49.5,1013.8,False,41.8,208,1.1,110.873,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6.0,0.0,0.0,1.7355555555555557
20,4.0,1.0,7.0,20.0,49.6,1013.9,False,41.8,218,1.7,110.816,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.0,0.0,0.0,2.7294444444444443
20,5.0,1.0,8.0,20.1,50.8,1014.0,False,41.5,218,1.6,114.712,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.0,0.0,0.0,2.568888888888889
20,6.0,1.0,9.0,20.1,51.1,1013.9,False,41.3,104,1.4,112.678,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.0,0.0,0.0,1.804444444444444
20,9.0,2.0,2.0,20.0,53.3,1013.9,False,41.3,231,1.4,109.566,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.6,0.0,0.0,2.298333333333333
20,10.0,2.0,3.0,19.9,52.7,1013.9,False,41.1,206,0.8,108.957,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.4000000000000004,0.0,0.0,1.2577777777777779
20,11.0,2.0,4.0,19.8,52.1,1013.9,False,41.1,201,0.9,108.667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.2,0.0,0.0,1.4025
20,12.0,2.0,5.0,19.6,53.8,1013.9,False,41.0,0,0.8,108.317,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.0,0.0,0.0,0.8
20,13.0,2.0,6.0,19.3,54.6,1013.9,False,40.5,322,1.2,108.624,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.800000000000001,0.0,0.0,2.273333333333333
20,14.0,2.0,7.0,19.4,53.7,1013.8,False,40.2,1,0.8,108.694,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5.6000000000000005,0.0,0.0,0.8022222222222223
20,15.0,2.0,8.0,19.2,53.9,1013.8,False,40.1,14,1.2,108.517,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6.4,0.0,0.0,1.2466666666666668
20,16.0,2.0,9.0,18.9,54.4,1013.7,False,39.8,226,1.0,108.838,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.2,0.0,0.0,1.6277777777777778
20,17.0,2.0,10.0,18.9,55.2,1013.8,False,39.6,270,1.5,108.731,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.0,0.0,0.0,2.625
20,18.0,2.0,11.0,18.8,55.7,1013.8,False,39.5,2,1.4,109.498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.8,0.0,0.0,1.4077777777777776
20,19.0,2.0,12.0,18.6,56.9,1013.6,False,39.1,346,0.5,109.894,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.600000000000001,0.0,0.0,0.9805555555555556
20,20.0,2.0,13.0,18.6,57.4,1013.7,False,38.9,132,1.2,109.572,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10.4,0.0,0.0,1.64
20,21.0,2.0,14.0,18.8,57.5,1013.8,False,39.0,237,1.5,109.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.200000000000001,0.0,0.0,2.4875
20,22.0,2.0,15.0,18.9,57.4,1013.8,False,39.1,238,1.8,110.231,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.0,0.0,0.0,2.9899999999999998
20,23.0,2.0,16.0,18.8,56.5,1013.8,False,38.7,231,2.7,109.025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.8,0.0,0.0,4.4325
20,24.0,2.0,17.0,19.1,54.5,1013.8,False,38.7,250,0.7,109.243,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13.600000000000001,0.0,0.0,1.1861111111111111
20,25.0,2.0,18.0,18.9,53.3,1013.8,False,38.6,210,1.7,110.407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14.4,0.0,0.0,2.691666666666667
20,26.0,2.0,19.0,19.4,52.4,1013.8,False,38.5,207,1.9,108.875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15.200000000000001,0.0,0.0,2.9924999999999997
20,27.0,2.0,20.0,19.8,52.0,1013.7,False,38.5,241,1.7,110.204,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16.0,0.0,0.0,2.838055555555555
20,28.0,2.0,21.0,19.7,51.6,1013.7,False,38.3,204,2.9,108.468,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16.8,0.0,0.0,4.543333333333333
20,29.0,2.0,22.0,19.5,52.3,1013.6,False,38.0,208,1.7,108.516,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,17.6,0.0,0.0,2.682222222222222
20,30.0,2.0,23.0,19.4,52.6,1013.7,False,37.9,214,1.2,108.159,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,18.400000000000002,0.0,0.0,1.9133333333333333
20,31.0,2.0,24.0,19.5,52.9,1013.6,False,37.7,168,1.6,109.374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,19.200000000000003,0.0,0.0,2.346666666666667
20,32.0,2.0,25.0,19.7,52.9,1013.7,False,37.6,225,1.6,110.333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,20.0,0.0,0.0,2.6
20,33.0,2.0,26.0,19.6,52.7,1013.6,False,37.6,263,1.8,111.278,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,20.8,0.0,0.0,3.115
20,34.0,2.0,27.0,19.6,52.5,1013.6,False,37.4,171,1.4,108.838,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,21.6,0.0,0.0,2.065
20,35.0,2.0,28.0,19.5,52.6,1013.7,False,37.5,207,1.5,107.872,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,22.400000000000002,0.0,0.0,2.3625
20,36.0,2.0,29.0,19.6,52.6,1013.7,False,37.5,217,1.7,107.441,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23.200000000000003,0.0,0.0,2.7247222222222223
20,37.0,2.0,30.0,19.4,52.6,1013.6,False,37.3,202,1.6,107.609,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,24.0,0.0,0.0,2.497777777777778
20,38.0,2.0,31.0,19.6,52.9,1013.6,False,37.3,190,1.0,112.893,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,24.8,0.0,0.0,1.5277777777777777
20,41.0,3.0,2.0,19.5,52.1,1013.6,False,36.3,207,0.9,106.819,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.0,0.0,0.0,1.4175
20,42.0,3.0,3.0,19.6,52.0,1013.6,False,36.3,278,1.3,106.682,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.0,0.0,0.0,2.303888888888889
20,43.0,3.0,4.0,19.4,52.5,1013.6,False,35.6,222,1.6,106.751,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.0,0.0,0.0,2.586666666666667
20,44.0,3.0,5.0,19.5,51.7,1013.6,False,35.6,190,1.4,106.863,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5.0,0.0,0.0,2.1388888888888884
20,45.0,3.0,6.0,19.3,52.5,1013.6,False,35.6,246,2.2,107.671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6.0,0.0,0.0,3.7033333333333336
20,46.0,3.0,7.0,19.4,52.4,1013.7,False,35.4,243,2.0,107.736,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.0,0.0,0.0,3.35
20,47.0,3.0,8.0,19.3,52.5,1013.6,False,35.3,191,1.3,108.131,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.0,0.0,0.0,1.9897222222222222
20,48.0,3.0,9.0,19.4,53.3,1013.7,False,34.8,210,1.6,108.292,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.0,0.0,0.0,2.5333333333333337
20,49.0,3.0,10.0,19.3,51.9,1013.6,False,34.7,208,1.8,108.166,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10.0,0.0,0.0,2.84
20,50.0,3.0,11.0,19.3,51.5,1013.6,False,34.2,237,1.4,109.087,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.0,0.0,0.0,2.3216666666666663
23,2.0,1.0,2.0,20.3,48.1,1013.9,False,42.4,221,0.6,110.885,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0,0.0,0.0,0.9683333333333333
23,3.0,1.0,3.0,20.3,49.5,1013.8,False,41.8,208,1.1,110.461,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3.0,0.0,0.0,1.7355555555555557
23,4.0,1.0,4.0,20.0,49.6,1013.9,False,41.8,218,1.7,111.021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4.0,0.0,0.0,2.7294444444444443
23,5.0,1.0,5.0,20.1,50.8,1014.0,False,41.5,218,1.6,111.845,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5.0,0.0,0.0,2.568888888888889
23,6.0,1.0,6.0,20.1,51.1,1013.9,False,41.3,104,1.4,110.691,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6.0,0.0,0.0,1.804444444444444
23,7.0,1.0,7.0,20.1,51.3,1014.0,False,41.5,244,0.8,111.059,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7.0,0.0,0.0,1.3422222222222224
23,8.0,1.0,8.0,20.2,51.7,1014.0,False,41.3,219,0.9,112.396,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0,0.0,0.0,1.4475
23,9.0,1.0,9.0,20.0,53.3,1013.9,False,41.3,231,1.4,113.486,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0,0.0,0.0,2.298333333333333
23,10.0,1.0,10.0,19.9,52.7,1013.9,False,41.1,206,0.8,114.507,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0,0.0,0.0,1.2577777777777779
23,11.0,1.0,11.0,19.8,52.1,1013.9,False,41.1,201,0.9,113.454,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11.0,0.0,0.0,1.4025
23,14.0,2.0,2.0,19.3,54.0,1013.7,False,40.2,8,1.0,109.317,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.6,0.0,0.0,1.0222222222222221
23,15.0,2.0,3.0,19.0,54.4,1013.7,False,39.9,0,1.6,108.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.4000000000000004,0.0,0.0,1.6
23,16.0,2.0,4.0,18.9,54.4,1013.7,False,39.8,226,1.0,108.311,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3.2,0.0,0.0,1.6277777777777778
23,17.0,2.0,5.0,18.9,55.2,1013.8,False,39.6,270,1.5,108.21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4.0,0.0,0.0,2.625
23,18.0,2.0,6.0,18.8,55.7,1013.8,False,39.5,2,1.4,109.976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4.800000000000001,0.0,0.0,1.4077777777777776
23,19.0,2.0,7.0,18.6,56.9,1013.6,False,39.1,346,0.5,108.799,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5.6000000000000005,0.0,0.0,0.9805555555555556
23,20.0,2.0,8.0,18.5,57.5,1013.8,False,39.0,188,0.8,108.091,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6.4,0.0,0.0,1.2177777777777778
23,21.0,2.0,9.0,18.8,57.5,1013.8,False,39.0,237,1.5,108.312,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7.2,0.0,0.0,2.4875
23,22.0,2.0,10.0,18.9,57.4,1013.8,False,39.1,238,1.8,108.071,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8.0,0.0,0.0,2.9899999999999998
23,23.0,2.0,11.0,18.8,56.5,1013.8,False,38.7,231,2.7,107.407,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8.8,0.0,0.0,4.4325
23,24.0,2.0,12.0,19.1,54.5,1013.8,False,38.7,250,0.7,107.473,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9.600000000000001,0.0,0.0,1.1861111111111111
23,25.0,2.0,13.0,19.2,52.4,1013.8,False,38.5,214,1.9,109.251,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10.4,0.0,0.0,3.0294444444444446
23,26.0,2.0,14.0,19.4,52.4,1013.8,False,38.5,207,1.9,108.555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11.200000000000001,0.0,0.0,2.9924999999999997
23,27.0,2.0,15.0,19.8,52.0,1013.7,False,38.5,241,1.7,109.656,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.0,0.0,0.0,2.838055555555555
23,28.0,2.0,16.0,19.7,51.6,1013.7,False,38.3,204,2.9,107.727,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.8,0.0,0.0,4.543333333333333
23,29.0,2.0,17.0,19.5,52.3,1013.6,False,38.0,208,1.7,107.47,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,13.600000000000001,0.0,0.0,2.682222222222222
23,30.0,2.0,18.0,19.4,52.6,1013.7,False,37.9,214,1.2,107.241,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14.4,0.0,0.0,1.9133333333333333
23,31.0,2.0,19.0,19.5,52.9,1013.6,False,37.7,168,1.6,108.69,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,15.200000000000001,0.0,0.0,2.346666666666667
23,32.0,2.0,20.0,19.7,52.9,1013.7,False,37.6,225,1.6,108.061,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0,0.0,0.0,2.6
23,33.0,2.0,21.0,19.6,52.7,1013.6,False,37.6,263,1.8,108.533,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,16.8,0.0,0.0,3.115
23,34.0,2.0,22.0,19.6,52.5,1013.6,False,37.4,171,1.4,107.182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,17.6,0.0,0.0,2.065
23,35.0,2.0,23.0,19.5,52.6,1013.7,False,37.5,207,1.5,107.294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,18.400000000000002,0.0,0.0,2.3625
23,36.0,2.0,24.0,19.6,52.6,1013.7,False,37.5,217,1.7,107.326,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,19.200000000000003,0.0,0.0,2.7247222222222223
